id_producao,id_produto,data_producao,linha_producao,volume_entrada_litros,volume_saida,custo_total,lote,validade
1863,26,2023-08-27,Linha B,2699.48,2518.51,13465.52,L01863,2025-02-16
1864,25,2023-10-22,linha b,5679.54,4245.24,46827.14,L01864,24/12/2024
1865,7,2024-12-10,Linha C,4056.67,3170.8,805.03,L01865,2025-04-25
1866,28,2024-08-21,Linha B,3244.32,2596.3,6036.01,L01866,2024-08-11
1867,29,2024-10-25,Linha A,3365.99,3026.17,48565.64,L01867,2024-06-02
1868,20,2023-04-07,Linha B,9357.12,7828.3,27354.34,L01868,2025-02-11
1869,4,2023-09-27,Linha B,8633.65,8009.54,19525.18,L01869,2024-09-29
1870,29,2023-01-07,Linha B,5011.66,4024.88,35442.6,L01870,2025-04-22
1871,10,2023-02-06,linha b,9264.97,8887.74,16968.48,L01871,2024-04-14
1872,2,2023-11-27,Linha B,3648.75,3319.49,,L01872,01/05/2025
1873,30,2023-02-16,Linha A,7147.46,5101.56,42020.04,L01873,2024-08-07
1874,22,2024-12-10,Linha C,3865.37,2991.73,41742.89,L01874,2024-02-28
1875,25,02/03/2024,Linha B,825.11,633.09,12639.47,L01875,2025-01-18
1876,8,2023-07-10,Linha C,953.76,889.18,14546.63,L01876,2025-06-19
1877,10,2023-02-07,Linha A,5937.15,4992.47,16822.53,L01877,2024-06-01
1878,26,2024-07-26,Linha B,5400.88,5192.07,,L01878,2024-03-07
1879,3,2023-09-04,Linha C,9159.04,7644.48,25177.08,L01879,23/12/2024
1880,11,2024-12-10,Linha A,4847.36,4224.92,4240.43,L01880,2025-02-05
1881,23,2024-08-08,Linha A,8873.74,7118.59,48599.83,L01881,2024-12-20
1882,28,2023-12-26,Linha B,8062.65,6112.47,26480.49,L01882,2025-03-21
1883,10,2023-01-26,Linha C,5009.28,4022.58,29020.58,L01883,2024-10-21
1884,17,2023-10-28,Linha B,1981.3,1917.94,32335.23,L01884,2024-04-01
1885,1,2023-06-10,Linha A,4450.46,4027.08,26782.67,L01885,2024-05-14
1886,27,2023-07-18,Linha A,8802.26,7693.38,32457.24,L01886,2025-03-25
1887,2,2023-03-27,Linha A,2778.79,2192.5,16577.83,L01887,2025-01-03
1888,24,2023-07-29,Linha B,3151.92,2966.47,19897.43,L01888,2025-06-23
1889,20,2023-03-26,Linha B,5893.05,4314.84,29950.21,L01889,2024-05-03
1890,7,10/01/2023,Linha C,7018.35,6513.97,13373.69,L01890,2024-09-07
1891,9,2023-02-01,Linha C,5139.37,3863.39,35769.27,L01891,2025-06-18
1892,17,2023-08-03,Linha B,3249.91,2494.97,40574.74,L01892,2024-02-13
1893,25,2024-09-11,Linha C,9445.46,6637.61,11982.43,L01893,2024-07-17
1894,15,2024-01-13,Linha A,6717.56,6572.47,12562.24,L01894,2024-03-20
1895,24,2024-04-11,Linha C,3310.42,2934.68,24532.58,L01895,2024-06-06
1896,23,2024-11-01,linha c,6336.41,4595.47,31904.24,L01896,2024-06-09
1897,8,2024-03-15,Linha A,1688.81,1216.51,2350.99,L01897,2024-08-28
1898,30,2024-10-28,Linha B,1053.99,968.2,15347.36,L01898,2024-11-10
1899,23,2024-11-14,Linha B,7823.31,6538.58,30785.15,L01899,2025-06-24
1900,27,2023-11-19,Linha A,2754.36,2415.43,,L01900,2024-10-03
1901,20,2024-08-10,LINHA B,1107.97,818.62,40556.71,L01901,2025-01-23
1902,12,2024-09-10,linha b,5101.77,3968.02,37066.08,L01902,2024-10-20
1903,29,2024-05-12,Linha C,2292.69,1743.75,9898.03,L01903,2024-08-29
1904,6,2024-01-01,linha b,7936.15,7514.53,12221.37,L01904,2024-04-24
1905,12,2024-12-22,Linha C,893.17,650.16,20063.85,L01905,2024-06-20
1906,14,2024-10-29,Linha B,5564.82,4738.09,39041.31,L01906,2024-08-25
1907,23,2024-02-19,Linha A,9760.57,8473.12,31699.0,L01907,2024-07-26
1908,5,2023-07-23,Linha B,5506.57,3931.13,28433.32,L01908,2025-01-01
1909,9,2024-01-20,Linha A,2944.79,2312.65,27028.52,L01909,28/09/2024
1910,1,2023-05-10,LINHA C,9219.71,8358.99,36699.97,L01910,2024-11-30
1911,14,2023-01-30,Linha B,3086.67,2737.49,35824.91,L01911,2025-05-18
1912,8,2024-01-12,Linha C,6185.48,4551.66,20432.49,L01912,2024-05-14
1913,17,2024-02-13,Linha A,1018.39,882.62,30301.41,L01913,2025-02-11
1914,5,2024-02-16,Linha C,2076.37,1893.92,23575.34,L01914,02/07/2024
1915,15,2023-11-03,Linha A,9260.88,7401.85,48512.6,L01915,2025-06-07
1916,2,2023-10-01,Linha A,5468.19,4684.12,11693.89,L01916,2024-05-11
1917,26,2023-11-08,Linha B,4331.44,3957.23,39406.73,L01917,2024-04-09
1918,3,30/06/2024,Linha B,4832.23,4547.15,21975.36,L01918,2024-01-02
1919,24,2023-05-07,Linha B,6153.1,5065.67,19765.01,L01919,2025-04-22
1920,11,2023-03-14,Linha C,6706.66,6071.71,23109.72,L01920,2024-01-31
1921,29,2023-09-26,Linha B,4606.63,4161.33,29210.88,L01921,2024-10-30
1922,18,2024-03-06,Linha B,1575.88,1290.82,,L01922,2025-04-01
1923,9,2024-01-05,Linha A,4845.59,4041.54,42114.5,L01923,2024-02-03
1924,2,2024-06-29,Linha B,2229.42,2122.35,21111.51,L01924,2024-03-29
1925,20,2024-02-13,Linha A,5218.82,4440.3,4473.28,L01925,2025-05-11
1926,16,2023-11-18,linha b,9903.84,9127.47,11435.29,L01926,2025-03-26
1927,3,29/03/2023,LINHA A,6765.62,5437.19,,L01927,2025-05-29
1928,18,10/06/2024,Linha C,7820.92,5496.21,,L01928,2024-10-03
1929,16,2024-05-19,Linha B,7566.12,5805.51,42668.49,L01929,2024-03-15
1930,2,14/07/2023,Linha C,4321.8,3657.59,39728.61,L01930,2025-06-27
1931,28,2024-05-11,Linha B,5549.01,5339.55,46612.17,L01931,06/05/2024
1932,8,2024-12-15,Linha A,5228.69,3735.67,44519.04,L01932,2024-10-29
1933,9,2023-09-10,Linha A,1436.33,1032.77,44634.72,L01933,2024-05-06
1934,25,2023-10-05,linha c,9595.81,7625.57,8834.8,L01934,2025-06-24
1935,12,2024-07-28,Linha A,8447.31,6858.95,1628.25,L01935,2024-06-04
1936,9,2023-08-06,LINHA A,2484.29,1828.04,2344.63,L01936,2024-04-26
1937,25,2023-09-23,Linha A,3039.96,2695.77,19068.47,L01937,2024-01-10
1938,13,2023-06-04,Linha B,3621.96,2967.42,42257.09,L01938,2025-05-31
1939,17,2024-06-30,LINHA A,795.13,689.48,19597.04,L01939,2024-12-16
1940,22,2023-11-11,Linha A,5351.81,5015.83,19227.96,L01940,2025-05-30
1941,23,06/01/2023,Linha B,4104.56,3607.47,38616.69,L01941,2024-06-25
1942,8,2023-07-03,Linha B,9685.4,7981.61,43237.63,L01942,2025-06-22
1943,13,2024-11-23,Linha B,6627.48,5916.7,34160.2,L01943,2025-03-09
1944,26,2023-10-12,Linha C,4722.1,4461.74,33274.04,L01944,2024-12-07
1945,25,2023-02-26,Linha A,6504.72,5475.77,,L01945,2024-02-23
1946,19,2023-03-07,Linha A,8527.76,6428.27,38230.34,L01946,2024-07-19
1947,29,25/08/2023,LINHA C,7906.39,5832.39,35925.62,L01947,2024-03-24
1948,3,2024-12-23,Linha B,8690.45,6778.74,25946.1,L01948,2024-07-14
1949,15,2023-07-06,linha b,9411.04,7954.67,43576.27,L01949,05/12/2024
1950,21,2024-06-13,Linha A,3327.61,3052.2,15112.24,L01950,2024-06-28
1951,16,2024-08-12,Linha C,4245.14,3730.95,10416.72,L01951,2024-10-11
1952,30,2024-10-15,linha b,5203.23,4576.08,6554.37,L01952,2024-12-05
1953,21,2023-12-19,Linha B,5157.46,4701.16,12139.29,L01953,2024-07-25
1954,23,13/01/2023,Linha B,5140.38,4789.0,49626.36,L01954,2024-11-29
1955,9,2023-11-16,linha a,9669.42,6931.39,1559.78,L01955,2025-03-31
1956,28,2024-07-15,Linha C,8458.6,8141.09,29991.31,L01956,2024-05-02
1957,13,2023-05-14,Linha C,4916.16,3956.01,27267.41,L01957,2025-01-27
1958,8,2023-10-04,Linha C,739.19,632.72,34860.53,L01958,2024-08-18
1959,27,2024-07-22,Linha A,4730.88,3456.58,32291.09,L01959,2024-05-31
1960,4,2024-03-16,Linha B,2897.09,2512.16,43748.24,L01960,2025-04-16
1961,30,2024-08-11,Linha C,4109.75,3003.31,45596.25,L01961,2024-12-26
1962,25,2023-07-18,Linha B,7871.37,6977.59,27215.2,L01962,2024-05-16
1963,18,2024-08-24,Linha B,4687.84,3723.15,16781.84,L01963,2024-08-19
1964,24,2023-02-10,Linha C,8805.56,8319.6,49403.99,L01964,2025-05-05
1965,22,2024-01-23,Linha A,1675.39,1406.21,17919.2,L01965,2024-09-14
1966,22,2024-07-06,linha c,9118.58,6995.75,9364.77,L01966,2024-04-07
1967,12,2023-12-07,LINHA B,2174.05,1736.92,40414.5,L01967,2025-01-28
1968,6,2023-10-11,Linha B,8601.91,8202.37,16601.51,L01968,2024-02-17
1969,9,2024-04-21,linha a,8842.83,7617.51,39475.88,L01969,2025-03-10
1970,10,2023-11-05,Linha C,2238.77,1756.68,1602.71,L01970,2024-07-17
1971,6,2023-11-11,Linha A,5110.98,4084.64,43173.34,L01971,2024-04-07
1972,27,2024-08-21,Linha B,4459.23,4322.36,18340.59,L01972,2024-05-13
1973,3,2024-03-28,linha a,9084.87,6683.48,22676.12,L01973,2024-03-19
1974,24,2024-08-23,Linha B,5447.87,4626.72,17831.54,L01974,2024-03-16
1975,21,2024-06-28,linha a,7797.38,5898.33,28275.77,L01975,2025-03-17
1976,29,2024-06-12,Linha C,8617.74,7404.37,19615.48,L01976,2025-01-17
1977,10,2024-07-31,Linha C,1804.6,1681.25,30975.11,L01977,2024-06-26
1978,22,2023-07-16,Linha B,6495.24,6079.63,7691.48,L01978,2024-07-29
1979,8,2024-09-05,Linha B,9766.15,8829.66,13827.42,L01979,2024-06-12
1980,20,2024-10-09,linha a,7138.17,5197.31,22586.71,L01980,2025-05-30
1981,25,2024-08-14,Linha B,9919.07,9482.8,6471.56,L01981,2024-06-24
1982,14,2023-04-05,Linha A,7942.76,6900.72,15854.27,L01982,2025-06-01
1983,6,2023-03-15,Linha C,9098.2,8068.26,,L01983,2025-05-18
1984,16,2023-11-03,Linha B,2486.91,2207.01,16014.88,L01984,2024-03-02
1985,8,2023-06-29,Linha A,7619.96,5911.82,11615.25,L01985,2025-04-07
1986,17,2024-07-19,Linha A,5615.86,4783.21,41906.55,L01986,2024-06-22
1987,23,2024-09-02,Linha B,1916.98,1346.68,19283.13,L01987,2024-09-03
1988,23,2024-04-19,Linha C,819.24,592.66,42658.32,L01988,2024-12-08
1989,22,2023-02-03,Linha C,6528.98,5295.85,26660.96,L01989,2024-05-07
1990,9,2024-11-20,Linha B,8097.07,7026.98,41972.19,L01990,2025-02-16
1991,27,2024-10-17,Linha A,1581.43,1381.95,49683.07,L01991,2024-12-02
1992,13,2024-11-19,Linha B,7836.59,7603.7,40435.58,L01992,2024-03-24
1993,7,2024-05-04,Linha C,3789.87,2752.63,25724.23,L01993,2024-02-15
1994,19,2024-06-04,Linha B,7586.53,7053.17,22326.76,L01994,2024-01-01
1995,13,2024-02-23,linha a,7355.33,7129.14,11437.28,L01995,2024-05-20
1996,23,2024-08-03,Linha C,8799.89,6860.27,24535.77,L01996,2025-06-16
1997,13,2023-09-01,Linha B,2107.01,1878.5,1535.9,L01997,2025-03-15
1998,23,2023-04-14,Linha B,2687.21,2033.02,13368.32,L01998,2025-06-21
1999,19,2023-03-16,linha b,3878.8,2997.18,17741.37,L01999,2024-10-19
2000,3,2024-09-06,LINHA C,7379.44,6230.46,7156.25,L02000,2024-06-19
2001,13,2024-09-03,LINHA A,4664.9,3368.43,20550.37,L02001,2025-03-01
2002,7,2024-11-19,Linha B,1827.14,1747.77,16049.02,L02002,2024-05-16
2003,13,2024-05-30,Linha C,2983.04,2679.04,36768.81,L02003,18/02/2024
2004,12,2023-06-29,Linha B,5834.32,5069.69,38881.05,L02004,2025-06-16
2005,18,2023-04-15,Linha B,1285.67,1202.49,40265.9,L02005,2025-02-08
2006,23,2023-02-21,LINHA A,3229.73,2399.78,27097.93,L02006,2025-03-11
2007,2,2024-05-25,Linha C,9208.24,6560.05,48142.15,L02007,2024-01-16
2008,2,2023-04-08,Linha B,591.49,456.1,36262.65,L02008,2024-10-13
2009,27,2023-12-02,Linha B,2448.19,2217.22,17893.22,L02009,2024-07-18
2010,23,2024-03-17,linha c,9339.16,7236.67,7477.36,L02010,2024-09-15
2011,17,2023-12-18,Linha C,7714.15,7426.76,14281.47,L02011,01/08/2024
2012,21,2023-08-06,Linha A,4367.53,3422.27,25144.29,L02012,2024-01-28
2013,20,2023-02-23,Linha B,8706.65,8032.81,20143.39,L02013,2025-02-23
2014,23,2024-06-25,LINHA C,720.23,507.2,21239.19,L02014,2025-02-17
2015,7,2024-02-01,Linha A,8378.74,7328.33,4800.17,L02015,2024-06-17
2016,1,2024-07-13,LINHA B,8302.79,5870.37,33312.32,L02016,2024-08-08
2017,21,2024-10-02,Linha C,1962.74,1514.63,8149.35,L02017,2024-09-14
2018,23,2023-07-12,linha b,5449.27,3934.14,25734.97,L02018,2024-08-04
2019,4,2023-12-23,LINHA A,6374.92,4749.18,39218.25,L02019,2024-05-21
2020,19,2023-12-27,Linha C,5692.44,4753.8,18747.91,L02020,2024-03-17
2021,17,2023-07-28,linha c,5272.91,4785.53,25330.88,L02021,2024-12-12
2022,23,2023-09-04,LINHA A,6996.93,5199.65,21633.41,L02022,2025-02-09
2023,6,2024-06-26,Linha C,8258.3,7846.69,27191.8,L02023,2024-07-08
2024,14,2023-06-27,Linha B,4022.5,3523.76,13615.12,L02024,2024-02-19
2025,10,2023-10-17,Linha C,2892.24,2415.48,10254.89,L02025,2024-08-12
2026,16,2024-10-16,Linha C,2515.01,1983.24,,L02026,2024-09-05
2027,4,2023-03-28,Linha C,1408.36,1151.37,5396.99,L02027,2024-05-26
2028,10,2023-10-14,LINHA A,7618.39,6996.99,34122.22,L02028,2024-10-07
2029,5,2023-11-05,Linha B,6868.15,4926.91,20542.84,L02029,2024-07-01
2030,1,2023-11-09,Linha B,1806.39,1526.38,42250.52,L02030,2024-09-18
2031,23,2024-09-03,linha b,3482.82,3052.38,22688.79,L02031,2024-11-12
2032,20,2024-02-25,Linha B,6201.74,5516.53,25428.26,L02032,2024-01-16
2033,6,2024-04-23,Linha C,1038.42,977.24,25111.56,L02033,2024-03-11
2034,7,11/09/2023,linha a,4758.85,3856.7,3731.62,L02034,2024-09-03
2035,29,2023-05-12,Linha C,3289.26,2518.83,17772.87,L02035,2024-08-13
2036,3,2024-06-09,Linha A,3277.88,2765.3,8758.02,L02036,2025-01-02
2037,3,2024-01-08,Linha C,5864.38,5148.92,31748.51,L02037,2024-04-27
2038,22,2024-12-31,Linha C,1627.05,1188.45,18018.63,L02038,2025-04-02
2039,28,2024-02-04,linha c,3107.58,2556.25,18699.62,L02039,2025-01-04
2040,2,2024-07-08,linha c,1001.26,903.05,21820.25,L02040,2024-09-04
2041,4,2024-12-19,Linha C,9925.52,8067.66,35560.35,L02041,2025-05-13
2042,23,2024-02-28,LINHA C,3510.44,3251.98,38162.23,L02042,2025-01-06
2043,12,2023-10-16,LINHA A,3369.67,2498.31,35286.99,L02043,2025-04-30
2044,28,2024-05-01,Linha B,9014.44,6889.15,,L02044,2025-03-30
2045,5,2024-09-09,Linha C,1914.81,1533.72,40796.91,L02045,2024-11-04
2046,12,2023-04-03,Linha A,7177.74,6815.65,29687.87,L02046,2024-07-24
2047,27,2023-10-12,Linha A,4367.69,4068.1,32524.75,L02047,2024-02-21
2048,22,2023-03-15,Linha B,2406.6,1784.7,47093.87,L02048,2025-03-19
2049,30,2023-09-04,Linha C,1253.51,998.02,48970.83,L02049,2025-05-25
2050,6,2024-08-11,Linha A,889.51,827.82,5346.75,L02050,2025-01-18
2051,25,2023-08-24,Linha A,3123.07,2272.4,43580.23,L02051,2024-12-29
2052,18,2023-03-27,LINHA B,2040.12,1584.07,44730.27,L02052,2024-07-10
2053,4,2023-06-22,Linha B,9607.67,8781.24,4331.59,L02053,2025-01-13
2054,30,2023-10-22,Linha A,9046.8,8138.33,36852.64,L02054,2024-01-28
2055,23,2024-11-08,Linha C,4348.37,4231.97,32407.19,L02055,2024-05-12
2056,2,2023-02-09,Linha C,3303.59,2676.57,37855.99,L02056,2024-03-23
2057,26,2024-02-04,Linha C,2525.9,2339.05,35521.94,L02057,2024-12-09
2058,8,2023-01-10,Linha B,6145.29,4607.67,13373.56,L02058,2025-02-12
2059,17,2023-08-21,Linha B,8726.95,8264.4,18285.31,L02059,2025-01-29
2060,19,2023-01-02,Linha B,3167.87,2548.98,47024.62,L02060,2024-05-20
2061,23,2023-02-08,Linha A,9943.06,8765.44,48397.3,L02061,2024-01-17
2062,10,03/05/2024,Linha A,7751.37,5938.1,47900.12,L02062,2024-12-02
2063,29,2024-06-29,Linha B,740.95,610.03,16860.78,L02063,2025-04-13
2064,3,2023-10-01,Linha C,4395.9,3905.63,,L02064,2025-01-04
2065,29,2024-08-20,Linha C,4749.0,3924.94,12604.13,L02065,2024-08-11
2066,24,2024-07-27,linha b,776.1,613.98,46786.29,L02066,2025-04-25
2067,19,2024-06-30,linha a,7662.27,6923.2,37059.09,L02067,2025-03-16
2068,24,2023-01-27,Linha C,3813.42,3131.3,18715.11,L02068,2024-11-12
2069,5,2024-06-28,Linha C,9401.18,8105.93,24119.65,L02069,07/01/2024
2070,25,2023-03-18,Linha C,3075.02,2444.18,42154.41,L02070,2024-07-07
2071,19,2024-05-22,Linha A,2580.49,2222.29,5247.61,L02071,2024-04-15
2072,29,2024-02-27,Linha A,7350.57,5157.04,14265.73,L02072,2024-12-01
2073,9,2023-08-18,Linha C,6056.76,5636.27,23237.44,L02073,2024-12-24
2074,26,2024-07-21,Linha C,1392.39,977.88,4319.53,L02074,2025-04-04
2075,19,2024-02-15,Linha C,5955.85,5789.89,8863.35,L02075,2024-12-24
2076,10,25/01/2024,linha a,4520.11,3497.11,20378.73,L02076,2024-01-21
2077,28,2024-07-12,Linha C,5208.82,4950.83,23173.28,L02077,2025-01-26
2078,11,2024-05-04,Linha A,2152.96,1698.13,20747.89,L02078,2024-08-27
2079,24,2024-06-11,Linha B,6030.82,4321.01,8628.08,L02079,2025-02-15
2080,17,2023-05-11,Linha C,3648.47,3034.55,31429.31,L02080,2024-05-22
2081,11,2024-03-11,LINHA A,4041.18,3154.63,33446.82,L02081,2025-03-20
2082,7,2024-06-28,LINHA C,7205.13,6062.34,12044.4,L02082,2024-05-04
2083,26,2024-07-10,Linha C,1013.18,786.62,43733.25,L02083,07/01/2024
2084,20,31/03/2024,Linha C,2082.76,1631.39,19799.95,L02084,2024-10-25
2085,11,2023-05-23,Linha A,6309.48,6173.84,18237.01,L02085,2024-04-03
2086,20,2024-10-16,Linha C,4903.89,3742.74,35630.22,L02086,2025-05-19
2087,15,2023-11-03,Linha B,606.5,529.02,10802.45,L02087,2025-04-18
2088,23,2023-07-21,Linha C,4835.33,3502.26,4476.76,L02088,2024-04-27
2089,9,2023-01-17,linha b,7602.22,6639.06,34990.74,L02089,2025-04-24
2090,14,2023-03-27,Linha B,5467.48,5068.59,5458.95,L02090,21/04/2025
2091,16,2024-04-22,Linha A,7029.22,6866.8,13375.13,L02091,2024-06-12
2092,3,2024-02-24,Linha B,9113.04,8048.13,40139.19,L02092,2024-06-21
2093,14,2024-11-21,Linha C,4180.97,3865.07,9501.63,L02093,2024-04-11
2094,30,2024-02-11,Linha A,9886.05,7837.38,,L02094,2024-10-30
2095,7,2024-04-27,Linha C,2069.79,1659.55,2317.5,L02095,2024-06-05
2096,19,2024-05-10,Linha C,4917.52,4802.95,26563.17,L02096,2024-11-21
2097,18,2024-08-17,Linha A,8145.14,6118.94,26414.03,L02097,06/06/2024
2098,30,2024-06-10,LINHA C,6580.68,6180.24,3440.16,L02098,2024-03-21
2099,26,2023-06-15,Linha C,6627.76,6460.09,22299.45,L02099,2024-03-15
2100,11,2024-02-19,LINHA A,9742.18,7940.35,2577.9,L02100,2024-04-18
2101,17,2023-08-13,Linha A,6554.9,5509.94,47147.9,L02101,2024-06-26
2102,20,2023-02-26,Linha A,2543.09,1831.17,27215.31,L02102,2024-07-16
2103,19,27/02/2023,Linha A,5374.47,4877.23,45787.38,L02103,2024-09-08
2104,23,2023-10-12,Linha A,3549.5,3099.46,42214.3,L02104,2024-02-19
2105,23,2023-08-16,Linha B,8899.27,7629.46,33507.52,L02105,2025-01-01
2106,17,2023-11-06,Linha A,2087.08,2008.55,22113.18,L02106,2024-02-10
2107,18,2024-06-21,Linha B,638.85,579.37,20978.15,L02107,2024-06-18
2108,3,2023-02-12,LINHA A,7949.08,6204.13,47521.42,L02108,2024-10-13
2109,23,2023-03-25,Linha C,6451.81,5801.38,33544.71,L02109,2024-11-17
2110,23,2024-04-15,Linha B,7105.8,5198.19,1827.94,L02110,2025-05-21
2111,2,2024-10-09,Linha A,4965.66,4760.4,48767.35,L02111,2024-11-25
2112,29,2023-03-05,Linha C,6692.43,6442.8,34163.45,L02112,30/03/2025
2113,16,2024-03-15,Linha B,3262.69,3164.07,12577.44,L02113,2024-03-26
2114,18,2023-05-22,Linha C,9085.72,6646.8,11669.45,L02114,2025-05-04
2115,14,2023-05-21,Linha A,8116.53,7716.53,25767.0,L02115,2024-01-17
2116,16,2023-03-10,LINHA C,3952.59,3474.25,,L02116,2024-12-20
2117,12,2023-02-28,Linha A,6414.8,5779.14,22652.07,L02117,2025-04-15
2118,6,2024-09-04,Linha C,7117.87,6395.34,26015.89,L02118,2024-10-08
2119,15,2023-06-27,Linha C,1241.95,985.42,24703.42,L02119,2024-11-19
2120,2,2024-07-05,Linha A,1055.04,965.77,9259.36,L02120,2024-06-17
2121,11,2023-03-07,linha b,2265.27,2069.99,27438.95,L02121,2024-08-20
2122,18,2023-10-29,Linha B,6243.56,5451.1,1563.04,L02122,2024-08-17
2123,2,2024-02-05,linha c,5283.22,4862.49,,L02123,2024-07-04
2124,30,2024-03-13,Linha A,1418.32,1031.6,37997.62,L02124,2024-08-25
2125,5,2024-02-24,LINHA A,5826.9,4159.34,36949.47,L02125,2024-06-21
2126,26,2023-11-28,Linha A,2406.85,2240.61,48863.7,L02126,2024-01-22
2127,17,2023-11-09,linha a,9741.69,8208.99,1028.42,L02127,2024-08-22
2128,5,2024-03-13,Linha A,5575.48,3976.38,14689.55,L02128,2024-11-24
2129,6,2023-11-13,Linha C,4976.57,3876.83,41646.61,L02129,2024-09-04
2130,1,2023-09-26,Linha A,9222.78,8083.82,17771.73,L02130,2024-07-20
2131,4,2023-07-31,Linha C,3942.15,3401.3,31783.61,L02131,2024-02-26
2132,22,2023-04-07,Linha C,9682.67,9188.05,23381.79,L02132,2024-04-22
2133,21,2024-03-03,LINHA A,6091.24,5936.08,11458.76,L02133,2024-12-25
2134,9,2023-03-03,Linha B,5950.74,4751.55,48885.52,L02134,2024-08-12
2135,30,2024-12-21,Linha C,833.36,653.78,37864.13,L02135,2024-09-30
2136,14,2024-05-03,linha b,6162.43,5520.04,48298.87,L02136,2025-01-10
2137,9,29/08/2023,Linha A,9384.64,6952.68,46913.99,L02137,2024-09-24
2138,7,2023-02-20,Linha A,6803.1,5437.13,48868.07,L02138,2025-04-29
2139,27,2024-08-07,Linha A,771.6,753.26,40404.93,L02139,2025-06-25
2140,5,2023-11-24,linha a,9443.74,8805.18,21879.15,L02140,2024-05-14
2141,4,2023-07-25,LINHA B,7876.46,6151.12,30599.76,L02141,2024-12-18
2142,26,2024-07-30,Linha C,673.97,548.69,3688.48,L02142,2024-06-28
2143,23,2024-07-08,Linha B,2714.31,2420.33,4764.0,L02143,2024-03-27
2144,4,2024-04-24,Linha A,4937.08,4586.27,7700.71,L02144,2024-01-24
2145,2,2024-01-20,Linha A,4042.34,3604.72,46603.16,L02145,2024-06-11
2146,25,2023-07-21,Linha A,9696.11,7964.88,45634.06,L02146,2024-12-17
2147,11,24/05/2024,Linha A,1413.03,1223.95,20378.88,L02147,2025-06-11
2148,21,2024-06-24,Linha C,8532.53,7487.19,18027.68,L02148,2024-05-24
2149,9,2024-07-23,Linha C,589.15,421.58,48533.27,L02149,2025-06-17
2150,20,2023-04-15,Linha A,8410.07,6136.31,20947.12,L02150,2024-03-04
2151,2,2023-08-03,Linha C,4144.53,3685.09,1026.71,L02151,14/06/2024
2152,12,2023-04-21,Linha A,668.15,506.06,25506.45,L02152,2024-10-25
2153,14,2024-11-12,Linha B,5551.85,4972.21,43943.35,L02153,2024-03-11
2154,4,2023-06-05,Linha C,5978.07,5178.88,38059.95,L02154,2024-08-25
2155,4,2024-12-14,LINHA B,8333.52,6307.25,10723.68,L02155,2024-06-06
2156,6,2024-06-19,Linha C,7668.3,6613.98,12771.09,L02156,2024-07-29
2157,15,2024-02-16,Linha A,5477.07,4485.61,36492.51,L02157,2025-03-30
2158,18,2024-12-10,Linha B,2879.55,2068.17,15450.39,L02158,2025-02-11
2159,12,2024-08-06,Linha C,5781.92,4532.1,2249.04,L02159,2025-02-02
2160,15,2024-02-04,Linha C,6748.48,5473.84,42828.31,L02160,2024-05-08
2161,1,2023-09-08,linha a,7646.6,6376.81,14901.59,L02161,2024-06-18
2162,2,2023-07-02,Linha A,5781.71,4591.55,,L02162,2025-03-18
2163,21,2024-08-23,LINHA C,8107.98,6247.08,14487.1,L02163,2024-06-28
2164,7,2024-10-11,Linha C,7029.24,6569.97,33823.07,L02164,2024-06-01
2165,29,2023-07-26,Linha A,6771.41,5282.0,20450.9,L02165,2025-06-30
2166,24,2023-12-06,Linha B,3469.85,3268.49,43177.53,L02166,2024-05-06
2167,29,2024-01-31,Linha B,3975.82,3114.91,,L02167,2024-11-06
2168,28,2023-01-06,Linha B,1573.32,1108.86,37387.83,L02168,2024-05-12
2169,6,2023-12-01,Linha C,6896.67,6710.05,46741.06,L02169,2025-01-29
2170,8,2024-04-02,LINHA B,2788.78,2318.58,18671.25,L02170,2025-01-29
2171,19,2024-10-25,Linha A,3035.75,2522.6,7962.28,L02171,2024-09-24
2172,20,2024-07-01,Linha C,3176.24,2706.09,30193.64,L02172,2025-01-30
2173,1,2023-10-02,Linha B,9246.42,7259.84,49974.29,L02173,2024-01-29
2174,23,2023-01-07,Linha B,2074.96,1710.37,35366.8,L02174,2024-09-22
2175,30,2024-08-17,Linha C,4336.99,3277.18,48288.87,L02175,2024-09-22
2176,18,2024-03-22,Linha B,5386.33,3819.69,32909.95,L02176,2024-02-02
2177,18,2024-02-05,Linha B,8893.41,8616.02,5050.64,L02177,2025-05-31
2178,8,2024-02-23,Linha C,7448.21,5433.46,49261.63,L02178,2024-04-18
2179,16,2023-08-17,Linha B,4255.33,3260.97,,L02179,2025-03-14
2180,1,2023-01-21,LINHA C,7221.51,5229.97,10501.32,L02180,2025-02-23
2181,3,2024-09-18,Linha B,9018.22,8483.81,3213.58,L02181,2024-03-06
2182,26,2023-11-04,Linha A,2537.19,2283.5,25657.44,L02182,2024-06-05
2183,20,2024-12-15,Linha A,7747.06,5453.63,8825.95,L02183,2024-03-02
2184,13,2023-04-09,Linha A,4465.27,4345.79,2875.43,L02184,2024-01-15
2185,18,2023-02-14,Linha C,6548.57,5793.02,22823.97,L02185,2024-01-21
2186,17,2024-01-26,linha c,6224.34,4776.15,26504.76,L02186,2024-02-28
2187,13,2024-12-21,Linha B,4009.82,2854.62,34673.5,L02187,2024-04-02
2188,2,2023-03-07,linha c,1339.56,1023.01,38910.21,L02188,2024-12-22
2189,7,2024-07-08,Linha B,1107.23,847.42,34157.75,L02189,2025-06-19
