id_pedido,id_cliente,data_pedido,status,canal,desconto_pct
3089,102,2024-03-27,Faturado,representante,
3090,65,2023-06-08,Entregue,E-COMMERCE,4.7
3091,87,2023-08-06,Entregue,e-commerce,11.7
3092,25,2023-12-15,Entregue,E-commerce,0.73
3093,102,2023-03-18,Faturado,Direto,13.96
3094,115,2023-10-21,Cancelado,Direto,11.28
3095,9,2023-07-30,Cancelado,Representante,9.89
3096,28,2023-05-25,FATURADO,Direto,
3097,60,2024-07-12,Cancelado,direto,5.0
3098,188,2024-08-03,Cancelado,representante,3.92
3099,150,2024-11-14,Em separação,Direto,10.4
3100,5,2024-03-11,Faturado,E-Commerce,11.84
3101,54,2023-01-07,Entregue,E-commerce,12.19
3102,155,2024-03-23,em separação,Direto,5.66
3103,118,2023-07-05,Entregue,E-commerce,4.89
3104,126,2023-07-24,Faturado,E-commerce,11.84
3105,66,2024-10-22,cancelado,Representante,12.41
3106,25,2023-07-01,Faturado,E-commerce,
3107,82,22/06/2024,Entregue,Direto,
3108,26,2023-12-08,faturado,E-commerce,11.77
3109,29,2024-04-03,Entregue,E-commerce,5.02
3110,55,2024-01-01,Cancelado,Direto,14.84
3111,183,2024-02-13,EM SEPARAÇÃO,representante,1.65
3112,17,20/05/2023,em separação,E-Commerce,13.74
3113,18,2024-09-13,Cancelado,Representante,13.43
3114,47,2023-10-31,Cancelado,Direto,10.49
3115,83,2024-06-14,Entregue,DIRETO,
3116,24,2023-11-18,Faturado,E-commerce,
3117,145,2023-07-05,Cancelado,e-commerce,4.39
3118,21,2024-02-27,Em separação,DIRETO,5.18
3119,9,2023-07-02,Cancelado,E-Commerce,3.7
3120,148,2023-03-15,Faturado,Representante,5.93
3121,88,2023-02-01,Faturado,E-commerce,1.69
3122,119,2023-06-25,Em separação,Representante,
3123,100,2023-08-29,Em separação,Representante,8.92
3124,126,2024-09-17,Faturado,Direto,14.43
3125,36,2024-06-30,Cancelado,Direto,
3126,162,2023-09-23,Faturado,Representante,
3127,6,2024-12-06,Faturado,Representante,14.72
3128,30,2023-05-08,Faturado,Direto,13.91
3129,157,2024-01-17,Faturado,E-commerce,1.36
3130,25,2023-07-09,Em separação,Representante,5.43
3131,26,2024-01-27,Em separação,E-COMMERCE,14.92
3132,52,2023-07-27,FATURADO,direto,
3133,34,2023-10-30,Cancelado,Direto,14.56
3134,164,2024-03-20,Em Separação,e-commerce,8.58
3135,41,2024-10-14,Entregue,e-commerce,4.45
3136,21,2023-09-08,CANCELADO,Direto,0.88
3137,178,2023-04-16,Em separação,E-commerce,1.87
3138,55,2024-07-20,Faturado,E-commerce,
3139,116,2024-08-11,Entregue,E-commerce,0.79
3140,44,2023-11-01,Faturado,e-commerce,5.0
3141,84,2023-06-26,Em separação,Direto,14.4
3142,166,2024-09-16,Entregue,Representante,13.07
3143,38,2023-03-13,Cancelado,Direto,13.76
3144,135,2024-08-16,Entregue,E-commerce,
3145,59,2024-08-25,Entregue,Direto,5.78
3146,161,2023-12-29,Em separação,Direto,12.27
3147,188,2023-04-02,Em separação,E-commerce,5.78
3148,136,2024-09-05,Faturado,E-commerce,2.35
3149,111,2024-02-23,Em separação,Direto,4.83
3150,121,2024-01-06,Faturado,Representante,10.41
3151,5,2023-12-26,Faturado,E-commerce,4.47
3152,144,2024-06-29,Cancelado,Direto,11.49
3153,59,2023-06-14,Cancelado,E-COMMERCE,8.42
3154,84,2023-03-27,Entregue,Representante,12.95
3155,174,2023-07-07,Faturado,direto,
3156,133,2024-01-06,Em separação,E-commerce,0.75
3157,111,2023-01-31,Entregue,E-commerce,13.71
3158,53,2024-08-16,entregue,Direto,
3159,197,2023-04-05,cancelado,Direto,8.97
3160,93,2024-11-22,Cancelado,E-COMMERCE,9.34
3161,76,2024-05-05,EM SEPARAÇÃO,Representante,12.67
3162,103,2023-10-18,Em separação,E-commerce,
3163,121,2024-07-17,Faturado,Direto,
3164,77,2023-10-13,Entregue,e-commerce,0.61
3165,146,2024-01-15,EM SEPARAÇÃO,Representante,1.85
3166,142,2024-08-24,CANCELADO,Representante,12.34
3167,158,2023-11-20,Faturado,Direto,10.08
3168,73,2024-06-15,Faturado,E-commerce,6.96
3169,174,2023-07-16,faturado,E-commerce,11.72
3170,195,2023-08-02,Entregue,Representante,5.03
3171,86,2024-11-05,Em separação,Representante,10.68
3172,157,2024-01-16,Entregue,Representante,1.97
3173,13,2023-10-12,Cancelado,REPRESENTANTE,
3174,108,2023-12-24,Faturado,Representante,8.1
3175,179,2024-08-19,Cancelado,Direto,4.94
3176,96,2024-09-16,Cancelado,Direto,6.94
3177,115,2024-03-13,Em separação,E-Commerce,3.14
3178,121,2024-01-07,Faturado,Direto,4.31
3179,119,2023-01-10,Entregue,Direto,5.57
3180,40,2024-10-05,Em separação,Direto,8.81
3181,62,2023-05-08,Em separação,Representante,
3182,54,2024-02-10,Faturado,Representante,5.01
3183,82,2024-07-31,Entregue,Representante,
3184,6,2024-08-13,Entregue,Representante,
3185,154,2024-11-15,Faturado,Representante,1.86
3186,14,2023-03-29,entregue,Direto,7.67
3187,18,2023-05-19,EM SEPARAÇÃO,Direto,0.61
3188,48,2023-04-21,Em separação,DIRETO,13.51
3189,11,2023-03-21,cancelado,Representante,12.46
3190,136,2023-09-10,Em separação,Direto,
3191,41,2024-11-09,Entregue,E-Commerce,1.76
3192,2,2024-02-28,Cancelado,Direto,6.89
3193,26,2024-02-05,Entregue,representante,
3194,53,2024-03-21,Cancelado,DIRETO,4.48
3195,4,2023-04-02,EM SEPARAÇÃO,Representante,
3196,67,2024-10-11,Cancelado,Direto,2.86
3197,23,2024-04-16,Em Separação,e-commerce,13.28
3198,39,2023-08-01,Em separação,e-commerce,10.21
3199,28,2023-04-08,Faturado,REPRESENTANTE,5.15
3200,185,2024-05-25,entregue,E-commerce,6.92
3201,185,2024-04-28,Faturado,E-commerce,13.35
3202,166,2023-06-21,Cancelado,Direto,6.26
3203,52,2024-01-20,Em separação,Representante,13.81
3204,146,2024-02-03,faturado,Representante,6.34
3205,48,2023-10-31,Entregue,e-commerce,
3206,139,2023-04-29,Em separação,Direto,6.72
3207,166,2023-06-12,Faturado,e-commerce,3.15
3208,138,2023-10-17,Em separação,Representante,2.83
3209,164,2024-03-13,Cancelado,E-commerce,2.92
3210,44,2023-12-29,Cancelado,Direto,12.1
3211,1,2024-04-12,Entregue,E-commerce,14.42
3212,87,2024-03-14,EM SEPARAÇÃO,E-Commerce,11.92
3213,191,2023-03-30,em separação,Representante,9.34
3214,61,2024-01-19,faturado,Representante,6.3
3215,190,2024-02-21,Faturado,E-commerce,7.22
3216,146,2023-12-02,Em separação,E-commerce,
3217,166,2024-02-02,Cancelado,e-commerce,8.4
3218,149,2024-01-10,FATURADO,representante,5.2
3219,87,2023-12-26,Entregue,E-commerce,9.43
3220,159,2024-05-20,Em separação,direto,5.48
3221,180,01/11/2024,Em separação,Representante,1.38
3222,131,2023-09-02,Cancelado,Representante,5.63
3223,95,2023-11-15,Cancelado,Representante,14.32
3224,171,2024-08-11,ENTREGUE,E-COMMERCE,9.04
3225,109,2023-07-20,CANCELADO,Direto,12.88
3226,82,2023-07-22,Cancelado,E-commerce,
3227,141,2023-05-21,Entregue,representante,3.36
3228,155,2023-01-27,em separação,Representante,13.82
3229,91,20/01/2023,Entregue,Representante,1.49
3230,81,2023-05-17,Entregue,E-commerce,4.36
3231,160,2024-11-19,Cancelado,Representante,14.25
3232,24,2023-08-11,Em separação,Direto,2.1
3233,22,30/08/2024,Entregue,Direto,14.81
3234,135,2023-10-01,Em separação,Direto,12.77
3235,2,2024-04-25,Faturado,E-commerce,11.65
3236,85,2023-09-07,Cancelado,Representante,10.37
3237,189,2024-03-05,Em Separação,Direto,7.05
3238,104,2023-12-05,Cancelado,E-commerce,7.4
3239,168,2023-08-28,Faturado,E-commerce,0.27
3240,117,2023-03-05,Em separação,E-commerce,
3241,173,2024-10-06,Entregue,Direto,1.51
3242,84,2023-09-01,Em separação,Direto,5.78
3243,9,2024-05-02,ENTREGUE,e-commerce,14.01
3244,146,2024-12-19,Em separação,representante,
3245,54,2023-01-29,Faturado,Direto,5.59
3246,90,2024-10-29,CANCELADO,E-Commerce,9.02
3247,188,2024-09-16,Cancelado,Representante,0.99
3248,138,2024-12-30,Cancelado,DIRETO,
3249,86,2024-10-01,cancelado,Representante,10.02
3250,136,2023-01-23,Em separação,Representante,9.17
3251,24,2024-06-03,Em separação,Representante,14.28
3252,90,2024-12-05,Em separação,Representante,8.96
3253,20,2023-09-16,Cancelado,Direto,6.64
3254,44,2024-06-30,Faturado,direto,
3255,114,2024-08-26,Em separação,Representante,14.63
3256,198,2024-04-03,Entregue,Representante,7.79
3257,177,2023-08-03,Em separação,E-COMMERCE,7.86
3258,138,2023-08-27,em separação,Direto,0.07
3259,125,2023-03-29,Cancelado,Direto,
3260,88,2023-07-13,Em Separação,REPRESENTANTE,4.77
3261,98,2023-07-01,Entregue,Representante,11.79
3262,105,2023-03-10,entregue,Representante,3.44
3263,89,2023-07-15,Cancelado,REPRESENTANTE,
3264,47,2024-10-14,Faturado,Direto,12.97
3265,169,2024-06-17,Cancelado,Representante,
3266,193,2023-08-23,Em Separação,E-commerce,2.5
3267,91,2024-09-04,Em separação,e-commerce,10.75
3268,31,2023-12-11,Entregue,E-COMMERCE,7.51
3269,116,2024-09-28,Entregue,E-commerce,9.75
3270,131,2023-01-30,CANCELADO,Direto,10.48
3271,93,2024-02-05,Faturado,E-commerce,10.23
3272,58,2023-03-17,Em separação,Representante,6.23
3273,126,28/10/2023,Cancelado,E-COMMERCE,6.6
3274,111,2024-12-13,em separação,E-commerce,8.68
3275,156,2023-05-07,Entregue,Direto,
3276,108,2023-03-25,Cancelado,E-commerce,3.77
3277,62,2023-11-09,Entregue,E-commerce,
3278,133,2024-11-10,Cancelado,E-Commerce,8.02
3279,8,2024-04-10,Em separação,E-commerce,6.74
3280,113,2024-02-25,Cancelado,Direto,3.13
3281,52,2024-06-11,Cancelado,Representante,11.81
3282,185,2023-02-02,Em separação,direto,12.93
3283,99,2023-01-19,Entregue,Direto,12.79
3284,14,2024-07-20,Entregue,representante,13.42
3285,5,2024-09-20,Cancelado,representante,13.45
3286,123,2024-09-03,Faturado,E-commerce,3.02
3287,125,2024-11-09,Entregue,Representante,
3288,129,2024-07-09,EM SEPARAÇÃO,E-commerce,9.56
3289,15,2023-05-25,Cancelado,Direto,8.58
3290,45,2023-06-09,Em Separação,E-commerce,3.16
3291,89,2024-11-24,Faturado,E-commerce,5.11
3292,77,2024-11-21,Cancelado,Direto,10.72
3293,163,2024-01-22,Em Separação,direto,8.18
3294,40,2024-12-01,Entregue,Direto,
3295,81,2024-07-24,Em Separação,e-commerce,
3296,90,2024-01-04,Em separação,E-commerce,11.66
3297,194,2023-02-28,Entregue,E-Commerce,0.75
3298,37,2024-07-08,Entregue,Direto,5.07
3299,190,2024-10-29,em separação,Direto,0.76
3300,47,2024-03-10,Cancelado,E-Commerce,2.41
3301,2,2023-01-26,Faturado,Representante,11.09
3302,28,2024-10-10,Em separação,E-commerce,6.8
3303,192,21/12/2023,Cancelado,E-commerce,7.04
3304,13,2023-12-15,em separação,E-commerce,4.25
3305,49,2023-11-06,Cancelado,Representante,2.63
3306,29,2023-10-16,Em separação,representante,11.18
3307,85,2024-06-10,Em separação,E-commerce,7.93
3308,15,2023-12-08,entregue,Representante,0.08
3309,184,2024-10-24,Cancelado,E-commerce,12.92
3310,122,2024-07-17,Em separação,E-Commerce,
3311,31,2023-10-12,Cancelado,direto,12.75
3312,183,2024-04-24,Em separação,DIRETO,11.15
3313,32,2023-09-29,Faturado,Representante,12.09
3314,6,2024-05-09,Faturado,Representante,
3315,78,2024-06-23,Entregue,DIRETO,5.98
3316,95,2023-02-23,Entregue,Representante,
3317,173,2023-09-05,Faturado,E-commerce,9.05
3318,10,2024-10-29,Entregue,Representante,
3319,143,2023-09-12,EM SEPARAÇÃO,E-commerce,1.97
3320,125,2024-01-16,Cancelado,Representante,9.75
3321,9,2023-10-30,Entregue,DIRETO,6.32
3322,140,2024-06-23,Cancelado,E-COMMERCE,1.65
3323,95,2023-01-25,Entregue,Direto,0.7
3324,110,2024-11-02,Entregue,Representante,
3325,87,2023-12-14,faturado,Direto,14.15
3326,44,2023-08-31,FATURADO,Direto,
3327,60,2023-11-05,Cancelado,Direto,11.78
3328,99,2024-03-01,Em separação,Direto,
3329,92,2023-09-23,Entregue,E-commerce,13.96
3330,41,2023-12-24,Cancelado,E-Commerce,13.44
3331,95,2024-02-11,Faturado,E-commerce,0.92
3332,188,2023-06-07,Cancelado,Direto,
3333,141,2024-02-05,Entregue,DIRETO,8.57
3334,163,2024-10-13,Entregue,Representante,1.58
3335,42,2023-06-05,Em separação,REPRESENTANTE,10.29
3336,144,2023-01-06,Em separação,E-commerce,1.07
3337,90,2024-01-21,Entregue,DIRETO,14.75
3338,193,2023-06-06,Entregue,DIRETO,5.6
3339,173,2024-05-07,Cancelado,Representante,12.72
3340,115,2024-04-17,Faturado,Direto,13.64
3341,118,2023-10-28,Em separação,E-COMMERCE,12.38
3342,53,2023-12-17,Em separação,Direto,7.03
3343,85,08/03/2024,em separação,Direto,13.91
3344,98,22/02/2023,em separação,Direto,6.16
3345,177,2023-03-21,Cancelado,E-commerce,7.62
3346,179,2024-03-03,Em separação,e-commerce,
3347,61,2023-08-06,Cancelado,Representante,2.63
3348,184,2024-05-24,Entregue,direto,
3349,63,2024-02-20,Faturado,Direto,6.09
3350,1,2023-04-01,Em separação,E-commerce,5.85
3351,188,2023-09-29,Em separação,Direto,0.11
3352,80,2024-04-18,Em separação,Representante,9.31
3353,159,2023-07-23,Entregue,Representante,0.89
3354,13,2024-10-23,Cancelado,Representante,9.33
3355,69,2023-11-21,Faturado,E-commerce,9.26
3356,33,2024-03-04,Faturado,Direto,
3357,167,2023-12-17,Entregue,E-commerce,10.91
3358,151,2023-10-19,Cancelado,Representante,
3359,36,2024-09-16,entregue,E-commerce,5.37
3360,23,2024-04-09,Em separação,E-commerce,
3361,106,2024-01-17,faturado,REPRESENTANTE,12.22
3362,157,2024-09-08,Cancelado,direto,1.55
3363,32,2024-02-29,Cancelado,E-commerce,
3364,118,2024-09-20,Faturado,Direto,2.92
3365,23,2023-09-27,faturado,E-commerce,
3366,47,2024-08-22,Entregue,Representante,1.91
3367,162,2023-05-15,Entregue,E-commerce,11.63
3368,54,2024-06-05,Cancelado,E-commerce,3.68
3369,59,05/08/2023,Faturado,Direto,1.09
3370,93,2024-05-06,Faturado,E-Commerce,3.72
3371,14,2024-10-15,Faturado,E-commerce,5.76
3372,41,2024-06-02,Cancelado,Direto,
3373,5,22/11/2023,Faturado,E-commerce,12.57
3374,86,2023-05-19,Entregue,Representante,3.69
3375,141,2023-11-11,Faturado,Representante,
3376,44,2023-07-20,Em separação,Direto,10.44
3377,105,2023-01-27,Faturado,E-COMMERCE,2.65
3378,199,2024-06-11,Em separação,E-commerce,3.86
3379,19,2024-04-24,Faturado,E-commerce,
3380,28,2023-04-02,Faturado,Direto,11.17
3381,119,01/09/2024,cancelado,E-Commerce,6.97
3382,41,2023-06-22,entregue,direto,
3383,145,2023-06-14,Faturado,Representante,
3384,191,2023-12-05,Entregue,E-commerce,7.42
3385,198,30/10/2023,Entregue,E-COMMERCE,0.8
3386,58,2024-04-11,Entregue,Representante,0.36
3387,177,2024-11-09,Entregue,E-commerce,12.3
3388,18,2023-01-01,faturado,DIRETO,1.33
3389,32,2024-11-06,Em separação,Representante,
3390,43,2024-02-22,Cancelado,Representante,0.69
3391,14,2024-08-01,Entregue,E-commerce,2.59
3392,17,2023-03-12,faturado,E-commerce,
3393,150,05/12/2023,Faturado,Direto,1.56
3394,154,2023-12-23,Em Separação,Direto,4.92
3395,192,2023-01-08,CANCELADO,E-commerce,6.67
3396,35,2023-05-18,Em separação,E-commerce,2.07
3397,182,2024-11-24,Cancelado,E-commerce,
3398,98,2023-12-14,Em separação,Representante,7.65
3399,123,2024-09-26,cancelado,Direto,8.53
3400,80,2024-03-19,FATURADO,REPRESENTANTE,13.48
3401,61,2023-07-29,Entregue,E-commerce,3.8
3402,19,2023-10-15,Entregue,Direto,12.55
3403,103,28/11/2023,Cancelado,Representante,12.38
3404,1,2024-07-09,Cancelado,Direto,8.64
3405,34,2023-01-17,em separação,Direto,2.79
3406,8,2024-08-06,ENTREGUE,Representante,14.56
3407,116,2023-01-21,Cancelado,Direto,10.26
3408,20,2023-10-11,Cancelado,Representante,
3409,119,2024-11-25,em separação,Representante,10.48
3410,140,2023-02-04,Faturado,Representante,2.73
3411,71,2024-06-29,Faturado,representante,2.77
3412,127,2023-06-24,Faturado,Direto,6.94
3413,36,2024-05-19,Faturado,Representante,10.13
3414,149,2024-07-23,Cancelado,Direto,0.55
3415,184,2024-10-29,Entregue,Direto,11.32
3416,132,2023-06-24,ENTREGUE,E-commerce,
3417,95,2023-06-15,cancelado,E-Commerce,4.13
3418,122,2024-06-24,Cancelado,Representante,
3419,42,2023-07-24,Em separação,E-Commerce,11.36
3420,36,2024-09-18,Cancelado,E-commerce,9.19
3421,189,2024-04-30,ENTREGUE,e-commerce,1.3
3422,9,2023-04-10,Faturado,Direto,
3423,71,2023-04-11,Faturado,Representante,4.53
3424,25,2024-11-02,Cancelado,Direto,3.96
3425,21,2024-09-27,CANCELADO,E-commerce,0.01
3426,23,2023-02-27,Em separação,E-COMMERCE,12.6
3427,109,2024-02-13,Faturado,E-commerce,14.81
3428,142,2024-07-28,Entregue,Representante,14.42
3429,101,2023-09-06,Cancelado,E-commerce,12.12
3430,15,2023-08-19,Faturado,Representante,0.78
3431,34,2023-04-01,Em separação,Direto,5.91
3432,7,2024-02-19,Em separação,Direto,
3433,83,26/01/2024,CANCELADO,Representante,1.73
3434,8,2024-10-06,Em separação,e-commerce,
3435,28,2023-06-17,EM SEPARAÇÃO,E-commerce,8.73
3436,151,2023-01-26,em separação,Representante,9.02
3437,95,2023-03-27,Em separação,Representante,
3438,130,2023-04-30,entregue,Direto,4.57
3439,120,2024-11-23,Cancelado,E-commerce,
3440,174,2023-12-05,Faturado,Representante,
3441,111,2023-01-23,Entregue,REPRESENTANTE,4.48
3442,72,2024-11-04,Em separação,Direto,7.42
3443,125,2024-06-09,faturado,Representante,2.62
3444,18,2024-11-17,Em separação,representante,
3445,27,2023-01-01,Entregue,Direto,
3446,2,2024-06-03,ENTREGUE,REPRESENTANTE,12.17
3447,117,2023-10-10,Entregue,direto,1.91
3448,140,2023-12-12,Cancelado,Representante,10.25
3449,98,2024-01-24,Cancelado,Direto,
3450,182,2024-02-13,em separação,E-commerce,1.48
3451,109,2024-11-03,Em Separação,Representante,14.7
3452,150,2023-08-27,Em separação,Representante,
3453,122,28/11/2024,em separação,direto,11.67
3454,83,2024-12-16,Faturado,Direto,10.03
3455,122,2023-10-27,Faturado,Representante,8.93
3456,45,2024-04-17,Faturado,REPRESENTANTE,
3457,147,2023-04-13,EM SEPARAÇÃO,Representante,2.85
3458,21,2023-01-20,Em separação,DIRETO,0.35
3459,29,2023-06-22,Cancelado,REPRESENTANTE,8.5
3460,71,2024-05-25,entregue,Direto,
3461,163,2024-09-27,Cancelado,Representante,7.59
3462,32,2024-03-14,Em separação,Direto,7.48
3463,8,2024-07-05,Em separação,direto,
3464,42,2024-12-15,Faturado,E-commerce,11.6
3465,35,2023-09-30,Faturado,E-commerce,10.51
3466,4,2024-10-13,em separação,E-commerce,1.78
3467,45,2023-08-10,Faturado,Representante,6.26
3468,55,2023-08-31,Em separação,E-commerce,11.11
3469,106,2024-10-07,Entregue,Direto,8.33
3470,174,2023-10-25,Entregue,representante,12.03
3471,30,2024-12-10,Cancelado,Direto,
3472,7,2024-05-07,entregue,Direto,14.55
3473,162,2023-04-01,FATURADO,E-Commerce,1.44
3474,112,2024-12-06,entregue,E-commerce,
3475,1,2023-10-14,Entregue,Representante,12.64
3476,47,2023-12-17,Cancelado,Representante,
3477,37,2023-12-30,CANCELADO,Direto,0.06
3478,61,2023-10-22,FATURADO,E-commerce,8.6
3479,155,2023-09-04,Entregue,Representante,14.56
3480,69,2024-02-13,Cancelado,E-commerce,
3481,55,2023-01-04,Entregue,E-commerce,8.46
3482,167,2023-11-20,Em Separação,Direto,2.96
3483,51,2024-11-20,FATURADO,Representante,14.85
3484,94,2023-08-03,Em separação,Representante,8.38
3485,146,2023-11-22,Em separação,Representante,0.2
3486,110,2023-03-14,Cancelado,Representante,3.76
3487,64,2024-10-30,Faturado,E-commerce,2.47
3488,84,06/05/2024,Em separação,REPRESENTANTE,5.51
3489,134,2023-11-06,cancelado,E-commerce,4.73
3490,59,2024-08-04,Em separação,Direto,11.21
3491,124,2024-07-19,Em Separação,Direto,13.93
3492,88,2024-06-25,Em separação,E-commerce,4.33
3493,111,2023-08-02,Cancelado,E-commerce,6.49
3494,121,2024-06-28,Entregue,REPRESENTANTE,3.42
3495,157,2023-12-03,faturado,Direto,6.97
3496,147,2024-06-30,entregue,E-commerce,0.13
3497,147,2023-10-29,Entregue,e-commerce,14.9
3498,178,2023-04-08,Cancelado,representante,5.05
3499,171,2023-08-07,em separação,Representante,14.3
3500,192,2024-07-03,Em separação,Representante,
3501,187,2024-10-17,Entregue,direto,
3502,172,2024-04-27,Cancelado,e-commerce,8.14
3503,116,2024-01-31,entregue,Direto,3.13
3504,111,2024-09-23,Em separação,Direto,3.71
3505,11,2023-05-12,cancelado,E-commerce,7.0
3506,188,2024-04-26,Faturado,Representante,
3507,43,2023-07-02,Faturado,representante,
3508,130,2024-04-09,Em separação,REPRESENTANTE,5.21
3509,34,2023-07-23,em separação,REPRESENTANTE,
3510,184,2024-11-18,entregue,Direto,10.31
3511,38,2024-09-06,Cancelado,Representante,
3512,110,2024-01-09,Em separação,REPRESENTANTE,4.96
3513,83,2023-02-01,Entregue,Representante,7.7
3514,188,2024-07-27,FATURADO,Representante,0.78
3515,38,2024-04-30,Em Separação,E-Commerce,1.39
3516,26,2023-04-08,Faturado,Representante,1.26
3517,103,2024-09-02,Cancelado,E-commerce,4.01
3518,68,2023-12-23,Cancelado,Direto,12.22
3519,185,2024-08-14,Em separação,Direto,3.35
3520,120,2023-06-05,Entregue,representante,0.23
3521,8,2023-03-05,Em separação,Direto,13.16
3522,46,2023-12-14,Faturado,Direto,
3523,115,2023-01-10,CANCELADO,Representante,3.33
3524,4,2024-11-22,Em separação,Representante,1.32
3525,117,2024-01-21,faturado,Direto,7.95
3526,104,2023-06-28,faturado,representante,7.18
3527,166,2024-08-12,Entregue,Representante,9.98
3528,159,2024-11-30,Entregue,Representante,0.15
3529,10,2023-12-13,Cancelado,Direto,12.49
3530,24,2023-12-26,Cancelado,Direto,8.66
3531,53,2023-12-15,ENTREGUE,direto,5.41
3532,174,2024-08-25,Faturado,Representante,13.03
3533,91,2024-07-01,Em separação,Representante,11.98
3534,122,2023-07-04,FATURADO,representante,4.12
3535,141,2024-06-27,Em separação,E-commerce,5.92
3536,46,2024-03-15,Faturado,Direto,
3537,197,2023-05-14,Entregue,E-COMMERCE,9.14
3538,166,2023-05-30,Faturado,E-commerce,10.47
3539,173,2024-07-08,Em separação,E-Commerce,
3540,24,2023-02-14,Em Separação,E-commerce,14.78
3541,174,2024-04-27,Faturado,Direto,7.37
3542,112,2023-10-15,Em separação,E-commerce,13.37
3543,194,2024-02-28,Entregue,Direto,12.56
3544,36,2023-01-31,Entregue,DIRETO,5.4
