id_entrega,id_pedido,id_rota,data_prevista,data_realizada,status_entrega,km_percorrido,custo_frete,ocorrencia
2740,4206,19,2023-02-12,2023-02-12,Devolvido,119.3,1058.95,
2741,4425,3,2023-03-09,2023-03-15,Devolvido,38.7,1945.51,
2742,2597,5,2024-12-03,2024-12-12,devolvido,30.0,1935.99,Sem ocorrência
2743,2618,17,2023-03-02,2023-03-07,Pendente,414.4,2028.05,Sem ocorrência
2744,629,4,2024-08-10,2024-08-10,Devolvido,85.5,1597.97,
2745,1200,5,2023-05-01,2023-05-09,Pendente,,1006.74,
2746,1975,12,2023-12-22,2023-12-25,DEVOLVIDO,175.8,525.59,
2747,4906,16,2024-11-18,2024-11-24,Devolvido,144.9,793.21,
2748,4485,4,2024-09-27,,Pendente,326.2,837.25,Avaria
2749,1130,8,2023-12-25,2023-12-24,Entregue,195.5,1762.48,
2750,3504,20,2024-10-26,2024-11-03,Pendente,267.2,2111.05,Avaria
2751,1845,15,2024-03-23,2024-03-29,PENDENTE,308.6,1498.47,Sem ocorrência
2752,1927,13,2024-09-15,2024-09-24,Devolvido,405.1,1219.88,Sem ocorrência
2753,1908,19,2024-05-27,2024-05-30,Entregue,131.1,,Recusa
2754,1111,10,2023-09-28,2023-10-06,Pendente,414.7,1169.64,Atraso
2755,3346,8,2024-03-18,2024-03-23,DEVOLVIDO,320.3,568.25,
2756,2633,3,2023-11-10,2023-11-14,Entregue,254.1,455.32,Atraso
2757,3657,19,2023-08-26,,Devolvido,101.8,727.31,
2758,1563,18,2023-01-13,2023-01-19,Devolvido,277.4,130.07,
2759,3132,1,2023-08-02,2023-08-04,Pendente,327.3,1747.64,
2760,1346,14,2023-01-27,2023-02-05,Devolvido,352.9,1647.58,Recusa
2761,4396,17,2024-04-11,2024-04-14,ENTREGUE,35.5,1900.44,
2762,4579,1,2023-05-18,2023-05-22,pendente,263.8,1173.26,Avaria
2763,1677,20,2023-03-11,2023-03-18,Entregue,271.2,815.97,Atraso
2764,1746,14,2023-05-18,2023-05-19,PENDENTE,229.3,607.77,
2765,4330,6,17/09/2024,2024-09-26,Entregue,181.2,1340.18,Sem ocorrência
2766,780,11,2024-02-20,2024-02-19,Pendente,265.4,1317.6,
2767,4822,18,2024-02-28,2024-03-03,Devolvido,309.4,1776.69,Atraso
2768,3491,11,10/04/2024,2024-04-08,Devolvido,405.4,668.0,
2769,2225,6,2024-03-15,2024-03-22,Devolvido,230.9,1088.26,
2770,4085,3,2024-04-26,2024-04-24,Entregue,61.4,1715.83,Recusa
2771,3825,8,2023-07-12,2023-07-18,Entregue,330.8,1363.08,Sem ocorrência
2772,1415,19,2023-05-21,2023-05-31,Devolvido,285.4,1075.21,Atraso
2773,2069,11,2023-07-22,,Entregue,45.6,2079.27,Recusa
2774,2790,13,2024-01-15,2024-01-14,PENDENTE,389.7,2071.44,
2775,1774,4,2024-12-06,2024-12-08,PENDENTE,411.1,1050.39,Atraso
2776,2483,6,2024-08-24,2024-08-31,Devolvido,96.9,1002.09,
2777,3541,2,2023-09-01,2023-09-04,DEVOLVIDO,285.2,2325.85,
2778,3539,11,2024-01-25,24/01/2024,Pendente,152.4,387.2,
2779,3522,6,2023-07-07,2023-07-09,devolvido,324.8,2102.6,
2780,3158,1,2023-12-22,2023-12-27,PENDENTE,328.2,889.99,Recusa
2781,304,11,2023-03-04,2023-03-14,pendente,401.7,1085.34,Atraso
2782,2461,14,2024-08-12,2024-08-10,Entregue,138.7,503.65,
2783,224,1,29/02/2024,01/03/2024,PENDENTE,260.1,978.59,
2784,1573,7,2023-01-01,2023-01-05,Entregue,42.9,2081.18,
2785,3965,16,2023-12-13,2023-12-22,Pendente,125.8,1858.09,
2786,1547,3,2023-07-21,2023-07-31,Devolvido,68.8,454.38,Atraso
2787,769,1,2023-06-26,2023-07-06,pendente,369.5,,
2788,4505,16,2024-10-21,,Devolvido,197.0,,
2789,93,1,2023-07-18,2023-07-28,ENTREGUE,,2181.05,
2790,4516,12,2024-03-04,2024-03-04,Pendente,230.8,454.82,
2791,2512,18,2023-08-12,2023-08-22,DEVOLVIDO,127.7,99.97,Sem ocorrência
2792,927,3,2023-01-25,2023-02-02,Devolvido,233.1,797.44,Sem ocorrência
2793,3288,10,2023-04-30,2023-05-06,PENDENTE,169.3,1858.79,
2794,3651,4,09/12/2023,12/12/2023,Pendente,141.9,687.14,Atraso
2795,4828,7,2023-11-09,2023-11-15,ENTREGUE,145.2,149.9,Sem ocorrência
2796,4840,13,2024-04-09,2024-04-19,Pendente,371.2,2153.98,
2797,4056,6,2024-08-12,2024-08-14,Entregue,161.2,2105.06,
2798,3432,3,2024-10-17,2024-10-27,Pendente,267.3,1574.13,Atraso
2799,1065,5,2023-04-05,2023-04-07,Entregue,85.3,2160.62,Avaria
2800,3754,7,2023-07-29,2023-07-27,Devolvido,166.8,480.34,
2801,3476,1,2023-11-10,2023-11-14,Entregue,104.6,264.86,
2802,1213,7,2024-11-10,2024-11-15,ENTREGUE,37.3,2149.69,
2803,3050,1,2023-08-26,2023-08-27,Pendente,69.9,1794.55,
2804,261,14,2024-09-04,2024-09-14,ENTREGUE,404.2,2425.45,
2805,1145,8,2024-06-08,2024-06-09,Devolvido,217.4,1028.81,
2806,2611,15,2023-03-14,2023-03-14,Pendente,92.3,405.71,
2807,2965,7,2024-07-01,2024-07-07,Pendente,130.7,391.13,
2808,53,11,2023-10-12,2023-10-17,ENTREGUE,316.7,1247.13,
2809,974,7,2023-01-28,2023-02-05,Pendente,244.9,688.79,
2810,2678,8,2023-06-23,2023-06-30,Devolvido,342.0,2258.29,Avaria
2811,3537,7,2024-06-16,2024-06-26,DEVOLVIDO,23.8,1367.45,
2812,1092,11,2024-09-08,2024-09-07,Pendente,,305.35,
2813,3501,16,2023-11-16,2023-11-15,ENTREGUE,73.1,2408.36,
2814,475,11,2023-07-13,2023-07-17,Pendente,134.9,1460.45,Sem ocorrência
2815,2358,18,2024-03-09,2024-03-09,Pendente,311.5,81.84,Recusa
2816,2239,16,2023-04-18,2023-04-26,Entregue,197.1,331.92,Sem ocorrência
2817,3002,1,2024-07-21,2024-07-25,pendente,379.2,844.49,
2818,1619,9,2023-05-14,2023-05-22,Pendente,63.5,336.86,
2819,366,7,2024-01-24,31/01/2024,Entregue,218.0,2022.16,Recusa
2820,533,9,2024-03-22,2024-03-31,Devolvido,322.1,714.12,
2821,3232,8,2023-06-02,2023-06-12,Entregue,121.7,2454.2,Sem ocorrência
2822,2120,8,2023-03-06,2023-03-13,Entregue,160.0,1323.9,
2823,4163,8,2023-05-06,2023-05-09,ENTREGUE,136.1,1730.15,
2824,1727,5,2023-09-18,2023-09-25,entregue,313.4,974.31,Atraso
2825,3840,11,2024-05-10,18/05/2024,entregue,146.9,2013.63,Sem ocorrência
2826,3256,20,2023-06-19,18/06/2023,Devolvido,75.4,476.43,Avaria
2827,1231,18,2024-07-07,2024-07-09,DEVOLVIDO,29.5,1362.73,
2828,1268,4,2023-04-05,2023-04-09,ENTREGUE,,2171.69,Sem ocorrência
2829,420,13,2023-11-17,2023-11-16,Devolvido,409.8,166.94,
2830,1707,11,2024-07-27,2024-07-31,Devolvido,403.8,929.74,
2831,4705,9,2023-10-24,2023-10-22,Devolvido,310.2,,
2832,1573,13,23/04/2024,2024-04-28,Pendente,291.6,135.24,Atraso
2833,4067,10,2024-04-26,2024-04-28,Pendente,199.0,2383.7,Recusa
2834,4563,13,2024-03-02,2024-03-07,Devolvido,224.4,697.41,
2835,2,5,2023-12-11,2023-12-09,Devolvido,275.3,450.73,
2836,2327,18,2023-02-03,2023-02-11,Devolvido,228.4,1665.22,
2837,3023,17,2023-03-25,2023-04-02,ENTREGUE,281.3,963.82,
2838,4536,4,2023-01-22,2023-01-20,Devolvido,106.0,538.46,Recusa
2839,3541,17,2023-07-04,2023-07-14,Pendente,132.4,956.52,
2840,210,20,2023-07-01,2023-07-11,Devolvido,384.7,,
2841,1295,14,2024-06-17,2024-06-25,Pendente,36.2,1758.69,Recusa
2842,2830,16,2024-05-08,2024-05-09,Pendente,219.6,2417.7,
2843,1935,15,2023-01-07,2023-01-10,entregue,335.0,1017.24,
2844,4534,6,2023-07-11,2023-07-21,Pendente,330.6,348.8,
2845,2513,15,2023-05-19,2023-05-22,Entregue,298.0,872.03,
2846,3374,12,2023-02-12,2023-02-20,pendente,,2272.02,Recusa
2847,560,16,2023-12-05,2023-12-15,Pendente,240.2,101.75,Atraso
2848,2665,19,2024-03-05,2024-03-10,devolvido,390.5,334.83,
2849,401,17,2024-01-08,2024-01-06,Devolvido,263.1,219.44,Avaria
2850,2506,4,2024-12-23,2024-12-21,Devolvido,104.1,800.42,
2851,172,4,2024-07-17,2024-07-24,Devolvido,153.8,1409.27,Sem ocorrência
2852,658,1,2023-04-08,2023-04-13,Entregue,332.5,372.85,
2853,4563,8,2023-01-31,2023-02-03,Entregue,69.4,1758.76,Atraso
2854,111,20,2024-07-04,2024-07-05,Pendente,407.1,2199.23,
2855,3257,18,2024-10-07,2024-10-12,Devolvido,305.6,,Atraso
2856,1037,5,2023-04-15,2023-04-14,Entregue,389.5,1302.69,
2857,2207,15,2023-10-18,2023-10-17,Pendente,37.6,,
2858,1803,11,2023-05-04,2023-05-05,Devolvido,330.0,1490.31,
2859,1292,16,2024-05-16,2024-05-17,Entregue,24.2,1702.43,Recusa
2860,4950,20,2023-02-03,2023-02-12,Devolvido,100.3,1613.04,
2861,4427,20,2023-01-24,2023-01-22,Pendente,208.1,602.05,
2862,1396,9,2023-05-05,2023-05-07,Entregue,52.1,2429.19,
2863,4967,4,2023-12-31,2023-12-30,Pendente,238.7,2264.67,
2864,720,1,2024-08-14,2024-08-15,PENDENTE,409.4,1520.01,Avaria
2865,1986,11,2024-02-07,2024-02-17,Pendente,259.4,1451.12,Recusa
2866,1984,1,10/05/2023,2023-05-15,Entregue,97.7,502.62,
2867,1766,5,2024-09-09,2024-09-15,Devolvido,157.0,1232.05,
2868,650,4,2024-01-17,,entregue,375.2,370.27,
2869,863,11,2024-12-14,2024-12-14,Pendente,21.0,1531.93,
2870,4466,8,2024-10-06,2024-10-14,Pendente,145.8,,
2871,505,5,2023-04-25,2023-05-04,Pendente,73.8,1330.64,Atraso
2872,1482,10,2024-02-17,2024-02-23,Entregue,301.0,2287.23,
2873,2844,1,2023-02-20,2023-02-25,Pendente,183.3,966.13,
2874,287,7,2024-09-23,2024-10-03,Devolvido,159.7,1817.92,Recusa
2875,1209,1,2024-03-11,2024-03-11,Entregue,127.6,,
2876,4705,14,2024-10-23,2024-10-22,Entregue,288.6,1970.36,
2877,1849,7,2023-11-22,2023-11-21,Devolvido,363.1,1520.94,Recusa
2878,1794,18,2024-03-06,2024-03-11,Devolvido,52.4,1150.97,Recusa
2879,1906,10,2024-07-18,2024-07-17,PENDENTE,211.6,930.6,
2880,2601,2,2023-11-10,2023-11-12,Devolvido,25.5,1176.84,Sem ocorrência
2881,790,3,17/04/2024,2024-04-16,devolvido,356.8,2066.6,Atraso
2882,1588,12,2024-10-28,2024-11-04,pendente,405.0,1576.33,Avaria
2883,3187,2,2024-07-19,2024-07-28,Devolvido,138.5,1177.11,Avaria
2884,2234,16,2024-04-13,2024-04-16,Pendente,148.7,112.85,Atraso
2885,3089,19,2024-03-29,2024-03-28,Pendente,281.2,369.52,
2886,4118,14,2023-05-05,06/05/2023,Pendente,250.1,239.58,Recusa
2887,2747,16,2023-03-06,2023-03-05,Pendente,358.1,777.22,Recusa
2888,3246,19,2023-08-28,2023-08-28,Pendente,296.0,2074.03,
2889,4211,17,2023-03-31,2023-03-30,Entregue,119.1,935.06,
2890,696,4,2024-09-07,2024-09-16,PENDENTE,359.5,459.26,
2891,4740,5,2023-12-23,2023-12-23,Entregue,307.9,1455.84,
2892,2107,16,2024-07-15,2024-07-19,PENDENTE,231.8,695.76,Atraso
2893,3616,15,2024-02-09,2024-02-07,devolvido,109.8,1731.22,Sem ocorrência
2894,3829,14,2023-12-08,2023-12-17,ENTREGUE,206.3,2415.39,Atraso
2895,4079,13,2023-03-08,2023-03-09,Entregue,229.2,1487.96,Recusa
2896,4880,19,2023-05-27,2023-05-27,DEVOLVIDO,32.8,1512.7,Atraso
2897,1645,3,2023-06-30,2023-07-10,ENTREGUE,293.2,508.35,Sem ocorrência
2898,1459,5,2023-11-15,2023-11-13,Pendente,35.0,2241.65,
2899,1254,4,2023-07-02,,Devolvido,267.7,960.03,Recusa
2900,2302,5,2023-08-06,2023-08-13,Devolvido,341.8,2019.2,
2901,1443,12,2024-09-27,2024-10-01,Devolvido,45.0,1660.65,
2902,13,17,2023-03-29,2023-04-01,ENTREGUE,329.1,166.71,
2903,394,3,2024-10-23,2024-10-23,Devolvido,234.4,1772.8,
2904,464,9,2023-03-14,2023-03-21,Entregue,28.8,681.65,
2905,1994,4,2023-12-18,2023-12-26,Entregue,308.5,1904.41,
2906,3287,15,2024-05-27,2024-05-26,Pendente,,1399.3,Avaria
2907,667,11,2024-02-14,2024-02-23,Entregue,303.9,,
2908,1898,19,2024-05-04,2024-05-10,Devolvido,254.1,2431.89,
2909,1160,4,2023-02-18,2023-02-23,Devolvido,135.5,1816.64,
2910,831,12,2023-08-30,2023-08-28,Devolvido,373.2,1762.88,
2911,908,17,2023-08-04,2023-08-12,Entregue,214.6,882.82,
2912,349,9,19/08/2023,2023-08-28,Devolvido,258.3,289.38,
2913,3725,12,2023-11-06,2023-11-10,DEVOLVIDO,,1569.85,Sem ocorrência
2914,3178,18,2024-02-12,2024-02-21,Entregue,163.2,195.02,
2915,3110,20,2024-01-08,2024-01-12,Pendente,216.9,623.08,
2916,3475,8,2024-11-08,2024-11-17,Entregue,192.0,800.27,Sem ocorrência
2917,3260,7,2023-08-17,2023-08-25,Pendente,220.4,291.53,
2918,2059,15,2024-12-05,2024-12-07,Devolvido,112.3,2097.69,Avaria
2919,2443,9,2023-05-10,2023-05-11,Pendente,343.9,1821.43,Sem ocorrência
2920,4703,8,2024-03-03,2024-03-04,Pendente,363.4,676.55,
2921,4758,7,2024-12-08,2024-12-14,Entregue,214.8,1014.67,
2922,3528,12,2023-12-05,2023-12-08,Devolvido,170.7,1965.39,
2923,2760,12,2023-01-23,2023-01-31,Entregue,160.9,946.74,Recusa
2924,1601,11,2024-12-06,2024-12-12,pendente,391.7,1113.18,Avaria
2925,4190,5,2024-12-09,2024-12-11,Pendente,270.9,1467.0,
2926,3793,20,2023-10-30,,Devolvido,47.6,1977.46,Atraso
2927,791,9,2024-12-17,2024-12-24,entregue,242.1,491.38,Avaria
2928,58,2,2023-03-24,2023-03-22,Pendente,233.6,1167.2,
2929,31,16,2024-03-17,2024-03-18,Entregue,205.2,622.62,
2930,4741,13,2024-03-23,2024-03-28,Entregue,76.3,2401.51,Sem ocorrência
2931,1274,3,2023-05-30,2023-06-09,devolvido,314.1,1547.03,
2932,4549,18,2024-12-19,2024-12-25,devolvido,342.0,440.71,Sem ocorrência
2933,4175,14,2024-02-01,2024-02-02,Entregue,406.0,,Sem ocorrência
2934,1025,19,2023-07-23,2023-07-26,Pendente,349.6,1135.79,Recusa
2935,3264,4,2023-12-18,2023-12-21,pendente,367.5,1719.07,Atraso
2936,535,5,2024-08-02,2024-08-08,Pendente,315.3,301.46,
2937,2507,5,2024-05-24,2024-05-27,Devolvido,181.3,837.32,
2938,2333,1,2024-09-26,2024-10-04,PENDENTE,147.5,1490.89,
2939,4749,19,2024-05-30,2024-06-03,Pendente,333.8,,
2940,3264,20,2024-05-31,2024-05-31,Devolvido,319.3,1455.43,
2941,425,16,2024-08-13,2024-08-18,Devolvido,245.6,1481.78,Sem ocorrência
2942,4398,8,2024-09-19,2024-09-21,devolvido,96.2,263.82,
2943,2396,4,2024-10-09,2024-10-08,Devolvido,79.3,1849.66,Atraso
2944,4227,5,2023-07-18,23/07/2023,Pendente,91.2,695.82,
2945,2093,17,2023-03-21,2023-03-27,Devolvido,21.8,255.51,Atraso
2946,944,16,2023-06-26,2023-07-02,Devolvido,151.9,2342.58,Atraso
2947,4495,7,2023-04-03,2023-04-12,Entregue,351.6,1303.48,
2948,853,5,2023-11-14,2023-11-14,Pendente,336.6,246.17,Sem ocorrência
2949,3641,3,2023-10-07,2023-10-17,Entregue,76.6,,Sem ocorrência
2950,1638,13,2023-01-21,2023-01-28,Entregue,31.7,1489.9,
2951,4074,12,2024-03-30,2024-04-09,PENDENTE,337.8,618.81,
2952,3304,6,2024-11-21,2024-11-24,ENTREGUE,22.8,447.8,Avaria
2953,787,5,2023-05-15,2023-05-13,Pendente,286.9,762.36,Recusa
2954,500,9,2024-07-15,,Devolvido,112.0,1118.83,
2955,2439,8,2024-11-10,2024-11-15,Pendente,296.1,431.75,Atraso
2956,4206,19,2023-06-06,,pendente,290.5,1178.11,Recusa
2957,4943,3,2024-08-25,2024-09-03,DEVOLVIDO,154.2,1622.5,Recusa
2958,103,17,2024-09-29,2024-10-08,Devolvido,156.7,1796.14,
2959,4516,8,2024-06-09,2024-06-12,Entregue,94.6,1737.46,Sem ocorrência
2960,1219,20,2024-02-22,2024-02-23,Pendente,296.7,916.01,
2961,2024,3,2024-12-15,2024-12-21,Pendente,54.0,1956.34,
2962,3043,5,2024-10-09,2024-10-11,Pendente,83.3,1540.98,Sem ocorrência
2963,1384,3,2024-05-31,2024-05-29,Pendente,400.1,2460.17,
2964,2555,9,2024-10-21,2024-10-26,Entregue,,2254.94,Atraso
2965,617,4,2023-04-08,2023-04-08,Pendente,240.2,1392.52,
2966,22,4,2023-05-18,2023-05-24,Pendente,,1578.37,Recusa
2967,310,16,2023-09-19,2023-09-24,Devolvido,,2421.31,
2968,4868,6,2024-12-10,2024-12-19,Devolvido,380.7,154.87,Avaria
2969,2824,13,2024-09-19,2024-09-17,Devolvido,323.2,2063.17,Avaria
2970,734,20,15/09/2024,2024-09-14,Devolvido,53.9,827.1,Atraso
2971,2771,17,2024-02-06,2024-02-08,Devolvido,415.0,90.06,
2972,876,3,2023-05-09,2023-05-17,devolvido,416.1,1766.46,
2973,4741,14,2024-08-23,2024-08-25,Pendente,383.3,438.89,Sem ocorrência
2974,1284,19,2024-01-11,,Entregue,34.1,2120.47,Recusa
2975,1659,16,2023-05-21,2023-05-25,PENDENTE,283.1,615.76,
2976,4506,13,2023-05-15,2023-05-25,Pendente,36.4,459.91,Avaria
2977,466,2,2023-12-15,2023-12-15,Entregue,378.0,1572.62,
2978,447,13,2023-04-29,2023-05-05,ENTREGUE,292.7,713.27,Recusa
2979,2559,1,2024-06-05,2024-06-10,pendente,400.1,504.25,
2980,4841,10,2024-05-06,2024-05-14,Devolvido,,1405.34,
2981,4287,17,2023-11-26,2023-11-24,Pendente,371.0,2387.55,Avaria
2982,1950,17,2023-06-08,17/06/2023,Entregue,124.1,1324.96,Avaria
2983,2986,7,2023-09-16,2023-09-19,Pendente,365.6,1977.78,Atraso
2984,3684,15,2024-08-04,2024-08-03,Devolvido,216.7,883.36,Avaria
2985,3167,16,2023-05-07,2023-05-05,Devolvido,,1382.1,
2986,3751,10,2024-02-14,2024-02-20,ENTREGUE,145.7,1553.15,
2987,182,2,2024-06-04,,devolvido,367.9,194.79,
2988,4580,1,2024-02-05,2024-02-03,Pendente,392.0,124.22,
2989,4055,15,2024-10-01,2024-10-07,Devolvido,366.6,1032.43,Atraso
2990,1563,8,2023-07-18,2023-07-20,Pendente,138.3,1940.82,
2991,4622,15,2024-01-20,2024-01-27,Devolvido,165.8,2151.55,
2992,4352,4,2024-06-30,2024-06-28,devolvido,359.7,1542.53,Recusa
2993,68,2,2023-12-21,2023-12-21,PENDENTE,397.2,693.73,
2994,4560,3,2023-11-23,2023-11-24,Devolvido,315.8,206.65,Recusa
2995,1402,7,2024-01-15,2024-01-21,Entregue,29.4,2363.18,Recusa
2996,268,20,2023-06-27,2023-07-06,PENDENTE,91.6,2424.19,
2997,1773,19,2023-05-20,2023-05-27,pendente,196.2,1341.3,
2998,4792,15,2024-08-02,2024-08-11,Entregue,357.9,2370.12,
2999,4392,6,2023-08-11,2023-08-16,PENDENTE,262.1,1702.01,Recusa
3000,2043,2,2023-09-18,2023-09-17,entregue,,1078.9,Avaria
3001,3528,7,2024-01-02,2024-01-11,Entregue,373.2,2065.22,
3002,4629,8,2023-05-21,2023-05-24,Pendente,415.9,1509.74,
3003,2160,9,2024-10-14,2024-10-16,Entregue,142.5,723.54,
3004,3858,6,2024-02-06,2024-02-05,Pendente,65.0,2176.16,
3005,1745,10,2024-05-25,2024-06-01,Pendente,199.1,745.98,Recusa
3006,4193,8,2024-07-08,2024-07-14,Pendente,361.6,1872.38,
3007,1872,10,2023-01-03,2023-01-12,Devolvido,250.3,1288.46,
3008,4644,2,2023-05-09,2023-05-14,Entregue,243.7,1393.93,
3009,2867,6,2023-02-01,2023-02-02,Devolvido,230.1,1582.3,Avaria
3010,2683,4,2023-03-08,2023-03-07,Pendente,305.2,240.1,Recusa
3011,1364,12,2024-01-17,2024-01-25,Devolvido,362.2,1325.42,Avaria
3012,1542,2,2023-11-16,,DEVOLVIDO,228.6,,
3013,3368,1,2024-12-28,2024-12-31,Pendente,234.9,689.23,Avaria
3014,1813,15,2024-09-20,2024-09-19,Pendente,,862.68,
3015,1012,4,2024-08-14,2024-08-14,Pendente,272.4,2215.91,Recusa
3016,2518,6,2023-02-07,2023-02-13,entregue,,,Sem ocorrência
3017,3850,4,2024-03-06,2024-03-06,Entregue,33.9,1829.32,
3018,2648,19,2024-04-20,27/04/2024,Devolvido,207.6,237.35,
3019,1655,14,2023-04-30,2023-05-06,Entregue,203.9,1724.58,
3020,3774,9,2024-12-10,2024-12-10,Pendente,368.1,2476.9,Sem ocorrência
3021,419,9,2024-06-10,2024-06-14,Entregue,24.9,1448.27,
3022,1106,3,2024-06-18,2024-06-19,Pendente,193.7,,
3023,2474,14,2023-01-18,2023-01-23,Entregue,361.7,2441.58,
3024,2178,6,2023-11-04,2023-11-07,Entregue,57.3,372.59,
3025,1379,6,2024-09-21,2024-09-30,Pendente,364.8,,Sem ocorrência
3026,851,8,2023-11-14,2023-11-14,Devolvido,77.9,1808.49,
3027,4215,12,2023-08-29,2023-09-03,Entregue,219.3,1635.69,
3028,1135,19,2023-06-16,2023-06-24,Devolvido,223.8,1287.3,
3029,686,7,2024-03-16,2024-03-22,PENDENTE,191.7,2088.15,
3030,4328,16,2023-09-14,2023-09-17,Devolvido,405.7,1399.81,
3031,1489,14,2023-01-19,2023-01-23,Devolvido,293.7,1047.84,Atraso
3032,240,12,2024-12-25,2025-01-04,pendente,412.9,385.48,Atraso
3033,3652,2,2023-02-12,2023-02-12,Entregue,251.6,1306.53,
3034,4538,4,2023-05-03,2023-05-03,Devolvido,403.3,839.18,Recusa
3035,403,12,2023-07-04,2023-07-14,Entregue,301.1,1507.67,
3036,2704,18,2024-01-31,,Devolvido,214.7,2248.23,
3037,1934,1,2024-05-30,2024-06-02,Pendente,291.2,1223.58,Sem ocorrência
3038,4519,3,2023-01-09,,Pendente,61.8,469.22,Sem ocorrência
3039,2129,4,2023-06-15,2023-06-20,Pendente,140.7,2385.17,
3040,2129,8,2023-07-16,2023-07-25,DEVOLVIDO,132.2,562.78,
3041,3531,15,2023-12-26,2024-01-05,Devolvido,359.3,689.69,
3042,3760,8,2024-07-17,21/07/2024,Entregue,379.0,,
3043,4584,18,2024-08-07,2024-08-11,Devolvido,186.8,2370.16,Avaria
3044,449,4,2023-09-26,2023-10-01,PENDENTE,387.5,1184.77,
3045,1115,17,30/01/2024,2024-02-01,PENDENTE,315.7,2382.37,Atraso
3046,2609,11,2024-09-21,2024-09-21,Devolvido,,762.07,Sem ocorrência
3047,2126,15,2024-04-14,2024-04-22,devolvido,404.3,1620.3,
3048,4837,19,2024-07-25,2024-08-02,Pendente,359.5,2270.0,Avaria
3049,3240,8,2024-10-17,2024-10-17,Entregue,108.2,2464.58,Atraso
3050,4640,16,2024-07-19,2024-07-23,Entregue,372.4,1728.58,Avaria
3051,3685,18,2024-03-31,,Devolvido,357.0,193.76,
3052,1203,4,2023-08-23,2023-08-28,Pendente,227.6,1436.9,
3053,664,3,2023-07-06,2023-07-07,Devolvido,389.2,762.82,
3054,684,2,2023-07-02,12/07/2023,Pendente,34.5,1469.78,
3055,2438,8,2023-10-06,2023-10-08,Entregue,,1230.86,
3056,2352,1,2023-08-31,2023-09-10,Pendente,337.9,303.13,
3057,4904,10,2023-11-07,2023-11-15,Entregue,150.5,2336.71,
3058,533,3,2024-07-12,2024-07-12,pendente,,1615.7,
3059,3243,4,2024-08-29,2024-09-06,Devolvido,101.9,1103.43,
3060,3114,3,2024-07-26,2024-07-30,Devolvido,144.8,755.81,Recusa
3061,3122,10,2024-09-15,,Entregue,117.9,981.51,Atraso
3062,1381,4,2024-12-25,2025-01-02,Devolvido,150.4,2041.78,Recusa
3063,1967,13,2023-12-13,2023-12-21,ENTREGUE,200.9,2291.08,Avaria
3064,4373,3,2023-06-18,2023-06-24,PENDENTE,73.5,1403.06,
3065,2568,15,2024-07-03,2024-07-05,pendente,370.6,591.37,
3066,3215,7,2024-05-18,2024-05-23,PENDENTE,,1823.17,Sem ocorrência
3067,3359,6,2023-10-02,2023-10-07,Entregue,27.5,1185.08,
3068,2953,4,2023-07-21,2023-07-29,Entregue,336.0,676.86,
3069,981,18,2023-09-21,2023-09-29,Devolvido,202.7,718.28,Recusa
3070,1438,8,2023-04-11,2023-04-10,Entregue,177.0,628.13,
3071,3351,8,2024-02-26,2024-02-26,devolvido,122.7,1864.23,
3072,923,17,2023-08-02,2023-08-06,entregue,31.9,2117.57,
3073,1540,1,2024-03-22,2024-03-27,Pendente,82.4,1764.67,Avaria
3074,2,2,2024-06-30,2024-07-07,Pendente,,1879.54,
3075,2789,12,2023-01-24,2023-01-24,Devolvido,223.1,1361.49,Recusa
3076,4931,14,2024-04-29,2024-04-27,DEVOLVIDO,353.0,1454.56,Avaria
3077,140,12,2024-01-22,2024-01-21,Pendente,171.4,1384.9,Sem ocorrência
3078,1855,11,2023-04-23,2023-04-30,Entregue,404.9,1960.22,
3079,1657,4,2023-07-18,2023-07-23,Pendente,280.5,2349.55,
3080,3754,13,2023-10-25,2023-11-03,Devolvido,176.6,1603.82,
3081,3230,14,2023-10-15,2023-10-19,Devolvido,58.0,1653.73,
3082,1342,3,2024-03-26,2024-03-24,devolvido,67.3,1748.93,Avaria
3083,548,17,2024-12-03,2024-12-11,Devolvido,218.4,2179.36,Recusa
3084,2009,9,2024-06-21,2024-06-19,Entregue,149.2,896.21,Recusa
3085,3316,2,2024-06-25,2024-07-03,Entregue,,2080.24,
3086,4553,2,2024-08-26,2024-09-04,pendente,75.6,1115.65,Sem ocorrência
3087,1512,17,2023-08-27,2023-08-26,Devolvido,361.7,2121.21,Recusa
3088,3637,9,2024-06-08,2024-06-10,Pendente,346.7,246.79,
3089,1545,3,2023-02-10,17/02/2023,Devolvido,271.1,2124.3,
3090,2767,7,2023-01-26,2023-02-05,DEVOLVIDO,329.4,2474.45,Recusa
3091,2685,18,2024-05-25,2024-05-28,Entregue,65.5,926.02,
3092,1432,12,2024-03-30,2024-04-09,Pendente,41.4,1975.93,Atraso
3093,2284,13,2024-12-20,2024-12-23,Pendente,167.9,1001.8,Atraso
3094,3318,16,2023-07-22,2023-07-20,Entregue,414.3,462.68,
3095,3183,6,2024-11-02,2024-11-04,Devolvido,127.7,558.05,
3096,2517,4,2024-02-18,2024-02-20,Entregue,109.0,830.43,
3097,3272,9,2024-01-26,2024-01-24,Entregue,204.2,1519.95,Recusa
3098,1419,9,2024-05-03,2024-05-12,Pendente,32.3,1302.91,
3099,2967,12,2024-11-24,2024-12-04,Devolvido,279.6,2279.14,Atraso
3100,3503,3,2024-06-19,2024-06-19,Entregue,297.1,694.88,Atraso
