COLETA ID,ID FAZENDA,ID ROTA,DATA,VOLUME,TEMPERATURA,GORDURA,PROTEINA,ACIDEZ,OBSERVACAO
52412,188,4,31/03/2024,2113.73,8.4,4.11,3.39,18.44,Revisar valor
52415,137,7,2024-03-31,4422.03,4.7,3.28,2.81,15.51,
52418,126,3,31/03/2024,4326.35,7.9,3.25,3.21,17.08,Digitado manual
52424,217,5,2024-03-31,4618.45,5.5,3.48,3.78,15.59,Digitado manual
52434,192,6,2024-03-31,3077.02,4.0,,,15.95,Digitado manual
52436,20,8,31/03/2024,765.15,6.4,5.06,3.88,18.72,Revisar valor
52439,182,9,01/04/2024,-1542.77,9.4,4.83,,18.51,Digitado manual
52445,115,10,01/04/2024,2383.26,8.5,3.32,2.98,15.86,
52447,15,18,01/04/2024,2277.25,2.3,5.05,3.39,15.11,
52448,236,14,2024-04-01,1462.99,8.1,4.85,3.78,14.75,
52457,140,3,2024-04-01,2847.47,,3.86,3.72,16.37,Revisar valor
52459,77,6,2024-04-01,1061.88,2.7,3.88,3.83,19.98,Digitado manual
52461,116,15,2024-04-01,383.73,5.2,4.47,3.7,16.16,Digitado manual
52464,130,19,01/04/2024,1909.23,8.4,3.95,3.2,18.63,
52468,206,11,01/04/2024,4454.64,,4.61,3.45,,Digitado manual
52470,163,18,01/04/2024,4207.74,2.8,4.37,3.53,16.23,Revisar valor
52472,169,9,2024-04-01,3349.02,8.2,4.78,3.03,14.67,
52477,162,10,01/04/2024,1822.12,3.5,4.48,3.75,18.92,Revisar valor
52479,193,9,01/04/2024,3708.72,4.8,4.1,3.63,,
52480,181,7,01/04/2024,397.38,2.2,5.05,3.67,18.14,Digitado manual
52486,79,16,01/04/2024,4553.29,4.7,3.96,3.69,18.44,Revisar valor
52488,219,8,01/04/2024,2727.78,5.9,4.65,3.45,15.03,Revisar valor
52492,81,2,2024-04-01,1401.78,3.7,3.53,3.92,19.52,Revisar valor
52493,229,11,01/04/2024,4710.08,6.1,3.28,3.72,16.16,
52494,154,14,01/04/2024,2101.21,4.6,4.95,3.36,18.62,
52496,149,1,01/04/2024,1368.18,5.4,,3.95,18.72,Digitado manual
52497,93,13,2024-04-01,1930.45,6.2,3.49,3.53,19.26,Revisar valor
52498,83,6,01/04/2024,3669.59,4.7,4.04,3.43,19.08,Revisar valor
52502,72,11,01/04/2024,1780.99,4.0,4.4,3.57,19.25,
52504,120,16,2024-04-01,444.15,5.0,3.95,2.99,17.58,Digitado manual
52506,212,16,01/04/2024,2606.94,7.0,3.83,3.3,19.79,Revisar valor
52509,189,10,2024-04-01,1873.06,2.9,4.94,4.0,17.94,Digitado manual
52510,125,4,2024-04-01,862.16,4.1,3.08,3.17,18.35,Digitado manual
52511,129,3,2024-04-01,2491.32,6.6,4.73,3.26,19.39,
52515,205,15,01/04/2024,922.98,8.3,4.15,3.69,15.98,Revisar valor
52516,119,15,2024-04-01,2920.28,2.6,3.43,3.97,19.3,
52517,31,6,2024-04-01,3094.28,4.5,4.15,3.22,17.11,Digitado manual
52518,214,16,2024-04-01,2931.02,5.5,5.34,2.93,17.87,
52519,224,2,2024-04-01,3878.28,5.4,4.0,3.45,14.83,Revisar valor
52522,90,2,01/04/2024,2405.82,7.2,3.47,3.17,19.71,Digitado manual
52523,243,5,2024-04-01,1258.6,9.2,4.11,3.24,15.81,Digitado manual
52524,73,2,2024-04-01,4476.72,9.2,3.11,3.75,19.51,Digitado manual
52526,111,6,01/04/2024,4413.85,7.4,4.56,3.41,18.45,
52527,1,3,01/04/2024,880.06,4.0,3.49,3.22,,Digitado manual
52528,176,6,01/04/2024,3459.71,8.8,5.03,3.01,19.21,Digitado manual
52531,194,15,2024-04-01,4515.32,9.5,4.02,2.94,17.82,Digitado manual
52535,35,4,01/04/2024,743.27,5.7,5.41,3.41,17.35,Digitado manual
52537,58,4,2024-04-01,4741.59,,5.01,3.62,14.18,Digitado manual
52542,200,13,2024-04-01,3626.96,9.0,4.05,3.91,14.44,
52543,186,19,2024-04-01,852.6,4.8,3.49,,14.84,Revisar valor
52547,61,14,01/04/2024,2419.26,6.2,,3.58,17.89,
52549,91,18,2024-04-01,2041.15,2.5,4.96,3.93,15.98,Revisar valor
52550,156,5,2024-04-01,2489.59,7.1,3.01,2.8,18.56,Digitado manual
52551,34,14,2024-04-01,3324.0,3.5,5.1,3.4,16.16,Digitado manual
52552,165,17,02/04/2024,2190.84,9.4,4.23,3.95,15.09,
52555,27,6,2024-04-02,4752.44,7.9,5.0,3.17,16.83,Revisar valor
52556,61,12,02/04/2024,2943.23,3.4,3.87,3.15,19.31,Digitado manual
52557,22,7,2024-04-02,4385.08,2.1,,3.12,18.44,
52558,213,12,2024-04-02,3356.89,6.2,3.77,3.04,18.96,Digitado manual
52560,98,18,02/04/2024,4183.15,9.9,3.55,3.81,17.54,Revisar valor
52561,245,7,2024-04-02,3898.25,7.6,4.43,2.81,18.09,Digitado manual
52564,113,2,02/04/2024,3853.15,7.0,3.1,3.75,15.56,Digitado manual
52570,164,8,2024-04-02,1560.56,2.7,3.57,3.56,16.02,
52572,92,14,02/04/2024,4888.23,4.8,3.68,3.18,15.46,
52573,208,1,2024-04-02,4007.2,8.1,3.16,3.57,14.27,
52576,9,9,2024-04-02,3803.67,2.7,3.38,3.18,,Digitado manual
52577,121,2,2024-04-02,2287.24,5.7,3.53,3.98,18.34,Revisar valor
52580,54,1,02/04/2024,4744.48,3.1,4.79,3.02,14.68,Revisar valor
52582,79,11,2024-04-02,4043.5,3.1,5.27,2.96,17.66,Revisar valor
52585,175,19,02/04/2024,3030.04,6.2,3.83,3.99,18.48,
52592,39,15,2024-04-02,3331.81,8.2,3.38,3.35,17.34,Digitado manual
52594,83,3,2024-04-02,465.58,2.2,5.07,2.97,19.46,Revisar valor
52599,185,16,02/04/2024,2687.18,9.0,5.43,3.49,16.63,
52600,50,18,02/04/2024,1568.92,2.0,3.97,3.45,19.1,Digitado manual
52609,125,18,02/04/2024,3764.79,2.8,3.81,3.01,14.9,Digitado manual
52612,235,12,2024-04-02,1835.34,10.0,3.37,3.59,17.52,Revisar valor
52616,241,14,02/04/2024,2599.01,,3.82,3.62,19.12,Revisar valor
52620,90,8,02/04/2024,4660.56,7.7,4.96,3.93,14.05,Revisar valor
52621,24,1,2024-04-02,4153.08,4.4,4.64,3.57,19.87,
52623,25,5,02/04/2024,4374.59,9.1,4.35,2.94,17.53,
52624,209,20,2024-04-02,1601.09,8.1,3.18,3.59,16.84,
52626,174,9,2024-04-02,2378.46,8.5,,2.93,17.57,Digitado manual
52630,6,1,2024-04-02,3164.58,7.1,5.44,3.01,15.91,Digitado manual
52635,69,10,2024-04-02,4185.36,2.7,4.19,3.9,19.0,
52637,127,15,02/04/2024,600.96,7.3,5.28,3.09,16.86,Revisar valor
52638,89,6,2024-04-02,2308.36,9.0,4.08,3.02,19.0,
52644,203,6,02/04/2024,248.88,2.7,4.95,,19.7,Revisar valor
52646,40,2,2024-04-02,1744.49,2.6,3.44,3.73,16.12,Digitado manual
52648,167,9,02/04/2024,3491.88,,3.05,3.71,19.32,
52650,242,9,2024-04-02,2614.63,3.3,5.14,3.43,15.06,
52660,67,12,02/04/2024,2850.68,7.0,4.58,3.68,15.06,
52665,168,11,02/04/2024,3397.43,4.8,4.93,3.14,15.71,Revisar valor
52666,239,5,02/04/2024,3105.44,8.7,4.0,3.31,17.03,Digitado manual
52671,103,1,02/04/2024,976.09,4.9,4.33,3.77,14.05,Revisar valor
52674,31,14,02/04/2024,3934.21,7.1,4.15,3.05,,Digitado manual
52676,231,3,02/04/2024,1600.72,6.1,4.82,3.34,15.72,Digitado manual
52678,229,14,2024-04-02,2944.05,6.0,,3.65,17.87,Digitado manual
52679,76,7,2024-04-02,1500.07,,4.63,3.22,18.22,Revisar valor
52682,230,4,03/04/2024,4963.66,7.8,5.32,3.92,17.91,
52683,157,17,03/04/2024,2187.15,9.7,3.78,3.18,14.39,Digitado manual
52690,11,13,2024-04-03,2957.06,5.8,4.05,3.65,19.75,
52695,176,19,03/04/2024,4027.1,3.2,3.95,3.63,19.06,Revisar valor
52696,170,17,2024-04-03,1496.85,9.1,3.03,3.54,18.33,
52697,122,20,03/04/2024,1724.44,6.9,3.05,3.6,15.56,Revisar valor
52700,207,20,2024-04-03,1338.93,2.0,3.93,3.5,14.29,
52701,231,15,03/04/2024,1100.96,3.3,3.49,2.82,14.87,Revisar valor
52705,237,20,03/04/2024,1548.29,7.5,3.3,3.1,16.12,
52707,188,9,03/04/2024,4797.16,4.5,4.53,3.75,18.69,Revisar valor
52708,199,2,03/04/2024,1476.95,2.1,3.36,3.16,15.72,
52715,22,7,2024-04-03,1453.36,7.9,3.5,,15.64,Revisar valor
52716,197,4,2024-04-03,4191.12,4.6,4.93,3.31,17.06,Digitado manual
52717,112,11,03/04/2024,717.1,4.8,3.51,3.48,14.25,Digitado manual
52720,132,6,03/04/2024,1799.09,6.2,5.27,3.41,16.43,
52721,165,19,03/04/2024,1192.12,5.6,,3.44,15.25,Digitado manual
52724,233,11,03/04/2024,4956.01,2.6,3.27,3.99,14.92,Revisar valor
52725,218,2,03/04/2024,3997.09,2.8,4.62,3.26,17.68,Revisar valor
52730,114,17,2024-04-03,628.18,6.0,4.74,3.76,17.41,
52735,57,6,03/04/2024,3059.97,5.2,4.69,3.77,17.21,
52736,151,13,03/04/2024,1265.85,3.8,4.12,3.79,17.17,Digitado manual
52747,153,5,2024-04-03,426.89,8.2,4.1,3.54,14.68,Revisar valor
52748,161,2,2024-04-03,2885.51,6.0,4.86,3.4,19.36,
52749,130,4,03/04/2024,4509.93,4.5,4.96,3.54,14.93,Digitado manual
52756,99,10,03/04/2024,4097.21,6.7,4.78,3.07,15.95,Digitado manual
52763,87,13,03/04/2024,735.19,8.2,4.05,3.79,15.73,Digitado manual
52768,156,20,2024-04-03,362.1,3.7,4.2,,17.96,Digitado manual
52773,143,14,2024-04-03,2663.28,6.0,4.36,3.36,18.58,Digitado manual
52775,38,11,2024-04-03,4502.6,5.3,4.34,3.19,14.49,
52777,126,20,03/04/2024,3573.93,5.0,3.73,3.81,18.68,Digitado manual
52778,166,11,2024-04-03,4033.94,,4.72,3.9,16.09,Digitado manual
52779,141,19,2024-04-03,2471.43,9.8,4.32,2.82,,
52782,239,10,04/04/2024,4079.93,6.1,,3.57,18.3,Revisar valor
52784,129,4,04/04/2024,2363.71,5.1,5.25,3.24,16.32,Revisar valor
52788,140,3,2024-04-04,1821.43,2.6,3.71,3.8,15.46,Digitado manual
52792,31,11,04/04/2024,2950.51,7.4,4.48,3.55,,Revisar valor
52793,160,3,04/04/2024,4017.4,7.1,3.32,3.4,16.83,
52799,149,14,04/04/2024,466.76,8.7,5.09,3.38,15.84,Digitado manual
52802,219,3,04/04/2024,3884.57,6.7,3.04,3.86,,Digitado manual
52804,78,9,04/04/2024,4521.5,3.4,3.03,3.64,15.33,Digitado manual
52808,192,11,04/04/2024,2450.99,7.7,5.45,3.7,15.42,
52810,123,9,04/04/2024,2025.47,7.5,4.5,2.94,19.42,Digitado manual
52816,48,14,04/04/2024,616.75,,4.6,3.94,18.45,Revisar valor
52820,76,4,04/04/2024,4889.27,7.1,3.23,3.49,16.56,Digitado manual
52823,108,13,04/04/2024,2222.16,8.2,,3.03,,Digitado manual
52830,186,9,04/04/2024,4652.36,4.4,3.09,3.34,,
52831,5,7,2024-04-04,1959.19,3.4,4.1,3.85,18.66,Revisar valor
52833,88,10,2024-04-04,4440.44,6.8,4.19,2.85,16.29,
52836,92,16,04/04/2024,2109.17,4.7,4.89,3.14,14.56,Revisar valor
52839,106,19,04/04/2024,4715.73,2.8,4.66,3.26,18.09,Revisar valor
52844,197,9,2024-04-04,545.57,5.1,3.57,3.65,14.36,
52845,81,2,04/04/2024,347.62,5.6,4.83,3.28,18.87,Revisar valor
52846,143,5,04/04/2024,1428.91,6.1,4.85,2.95,16.88,
52852,4,18,2024-04-04,2225.68,7.4,3.4,3.11,17.28,Revisar valor
52858,13,7,04/04/2024,4728.81,6.6,5.03,3.58,18.61,Digitado manual
52860,94,15,04/04/2024,659.13,7.7,3.64,3.07,19.36,
52864,222,5,04/04/2024,1602.51,9.1,4.32,3.18,17.84,
52865,178,12,2024-04-04,3954.99,7.9,5.09,3.21,16.77,Revisar valor
52872,119,15,04/04/2024,1900.25,4.1,4.16,3.08,19.05,
52875,68,20,2024-04-04,2665.86,3.5,5.38,3.6,19.34,Revisar valor
52876,28,3,2024-04-04,2441.78,10.0,3.27,3.56,15.35,
52877,214,16,2024-04-04,2773.0,2.0,4.45,3.94,17.8,
52878,161,11,04/04/2024,899.18,5.2,4.22,2.92,16.35,Revisar valor
52881,112,11,04/04/2024,2274.13,9.4,3.14,2.97,16.33,Revisar valor
52882,20,8,04/04/2024,3683.42,2.3,5.47,3.51,16.53,
52884,14,20,2024-04-04,4253.32,7.7,5.24,3.18,16.46,Digitado manual
52885,199,15,2024-04-04,2668.01,8.8,4.45,3.23,19.12,
52886,11,6,2024-04-04,2949.58,7.4,4.81,3.97,14.93,Digitado manual
52890,52,18,05/04/2024,4299.07,6.7,3.9,2.88,14.3,Digitado manual
52893,123,12,05/04/2024,4792.44,6.6,4.09,2.86,14.3,Revisar valor
52895,130,6,05/04/2024,2430.56,4.2,5.29,3.92,19.82,Revisar valor
52897,110,16,2024-04-05,653.85,5.6,4.92,3.69,19.93,
52899,105,10,2024-04-05,1864.13,3.0,3.45,3.79,15.85,
52904,73,18,2024-04-05,2597.84,3.9,4.36,3.18,14.41,
52907,162,16,05/04/2024,4801.85,8.7,3.89,,16.94,
52908,93,12,05/04/2024,4892.64,6.6,4.37,3.88,,Digitado manual
52909,25,14,2024-04-05,3047.42,6.4,4.33,3.17,16.36,
52911,77,2,05/04/2024,2903.18,8.7,4.2,3.78,16.3,
52914,60,1,2024-04-05,563.35,7.6,5.4,3.41,14.38,Revisar valor
52915,243,3,05/04/2024,2710.83,3.5,,3.28,14.53,Digitado manual
52917,208,20,2024-04-05,3405.7,9.6,5.07,3.45,18.31,Digitado manual
52919,194,18,2024-04-05,3120.81,5.5,4.66,3.26,18.67,Revisar valor
52920,129,16,05/04/2024,2520.04,2.2,3.32,3.05,14.73,Digitado manual
52921,142,14,2024-04-05,334.87,8.4,5.07,3.62,16.63,
52927,181,17,05/04/2024,2595.17,3.1,5.27,3.31,14.3,Digitado manual
52928,28,3,2024-04-05,4886.98,9.2,3.98,3.73,18.3,Digitado manual
52941,192,7,2024-04-05,1034.32,6.2,4.85,2.87,17.55,Digitado manual
52946,70,12,05/04/2024,208.86,,4.87,2.99,16.93,Revisar valor
52947,172,4,2024-04-05,952.59,5.0,3.26,3.47,15.91,Revisar valor
52949,182,9,05/04/2024,4073.2,5.6,3.47,3.18,14.44,Revisar valor
52951,236,2,05/04/2024,2057.59,4.4,3.37,3.55,18.69,
52952,83,7,05/04/2024,4319.79,,3.99,3.1,19.18,Digitado manual
52953,165,15,05/04/2024,1333.31,5.0,4.06,3.75,17.61,Revisar valor
52954,215,6,05/04/2024,3923.1,8.4,5.32,3.21,14.61,Digitado manual
52963,72,6,2024-04-05,1456.55,6.1,4.81,3.37,15.81,Revisar valor
52965,39,7,05/04/2024,1697.55,9.4,5.32,3.59,15.62,Revisar valor
52969,168,13,2024-04-05,565.22,3.5,5.3,3.32,17.59,Revisar valor
52972,104,12,2024-04-05,285.7,8.4,5.32,2.83,17.07,Digitado manual
52973,154,13,05/04/2024,4215.43,7.2,3.41,3.36,19.56,Revisar valor
52986,121,4,2024-04-05,4339.67,4.4,3.49,3.4,19.2,
52989,245,9,05/04/2024,677.19,4.7,5.46,3.56,,Digitado manual
52990,135,13,05/04/2024,3393.25,7.0,3.44,3.78,18.59,Digitado manual
52992,44,7,2024-04-05,563.36,3.5,5.39,2.82,18.21,Revisar valor
52994,219,3,2024-04-05,1674.31,9.8,5.25,3.22,17.2,Revisar valor
52996,24,13,05/04/2024,395.65,6.5,3.03,2.87,15.05,Revisar valor
52997,42,11,2024-04-05,1579.48,4.7,3.87,3.25,19.48,Revisar valor
52999,139,4,2024-04-05,3260.15,9.0,4.5,2.82,19.39,Revisar valor
53002,53,5,2024-04-05,2638.86,3.4,3.19,3.13,14.39,Revisar valor
53012,245,17,2024-04-06,330.12,6.8,3.07,3.12,14.01,Digitado manual
53013,120,18,2024-04-06,1699.39,10.0,,3.77,16.16,
53016,35,7,2024-04-06,4768.96,9.7,4.21,3.19,16.55,
53019,209,10,06/04/2024,2680.44,8.9,3.12,3.65,19.82,Digitado manual
53027,93,3,06/04/2024,2712.79,3.2,4.51,3.78,17.9,Digitado manual
53030,65,5,2024-04-06,3701.38,4.1,4.34,3.73,19.21,Revisar valor
53035,62,18,2024-04-06,1262.9,8.5,3.18,3.75,14.83,
53037,110,1,2024-04-06,2388.85,3.3,5.0,3.5,15.95,Revisar valor
53038,213,16,06/04/2024,224.9,8.0,3.11,3.83,14.45,Digitado manual
53043,6,7,2024-04-06,3624.55,7.1,3.98,3.24,14.11,
53044,199,9,06/04/2024,883.08,5.8,3.99,2.89,14.67,
53050,3,5,06/04/2024,4591.38,,,,17.16,Revisar valor
53051,73,11,06/04/2024,4417.89,8.4,,3.86,14.12,
53052,85,11,2024-04-06,4133.3,2.2,4.29,3.6,19.04,Revisar valor
53055,228,10,2024-04-06,4223.94,2.6,5.32,3.43,17.54,Digitado manual
53057,158,10,2024-04-06,1457.57,2.1,5.01,3.15,15.06,
53063,27,1,2024-04-06,2647.39,7.7,3.91,3.78,15.09,
53066,146,12,2024-04-06,1027.98,4.5,3.31,3.5,,Revisar valor
53067,94,1,2024-04-06,2339.67,6.3,5.16,3.38,14.32,
53068,243,18,06/04/2024,4296.53,3.0,5.4,3.44,18.62,
53070,214,7,2024-04-06,3737.37,3.7,5.02,3.01,16.75,Revisar valor
53071,19,6,2024-04-06,-822.97,8.0,3.45,3.54,16.07,Revisar valor
53078,143,19,2024-04-06,3099.29,6.8,3.49,2.83,15.73,
53085,156,11,2024-04-06,4033.14,7.4,3.21,3.78,19.86,Revisar valor
53092,91,20,2024-04-06,1408.28,3.0,3.75,3.55,19.56,
53096,37,20,06/04/2024,3725.9,,4.51,2.84,14.01,Digitado manual
53100,166,16,06/04/2024,2235.52,6.9,4.62,3.82,,
53105,234,12,06/04/2024,379.67,5.6,3.93,3.03,14.86,
53111,88,1,2024-04-06,3795.44,9.6,4.83,3.07,15.37,Revisar valor
53114,34,11,2024-04-06,1509.29,9.0,5.39,3.72,14.86,Revisar valor
53115,192,14,06/04/2024,3524.36,3.3,4.26,3.55,14.4,Digitado manual
53116,224,8,2024-04-06,3791.75,4.9,3.7,3.76,16.65,Revisar valor
53120,3,17,07/04/2024,2721.58,2.2,5.31,3.9,15.32,
53121,123,7,2024-04-07,4663.84,4.7,4.99,2.84,14.01,
53122,143,15,07/04/2024,1315.39,9.8,,3.06,15.5,
53123,160,4,2024-04-07,1275.98,7.7,5.04,3.49,19.99,
53125,5,19,07/04/2024,3871.61,7.9,4.72,3.64,14.1,Revisar valor
53126,86,7,2024-04-07,879.37,7.6,5.35,3.64,,Revisar valor
53131,215,19,07/04/2024,1440.8,9.6,5.42,2.81,14.44,
53133,101,1,2024-04-07,971.86,8.0,5.06,3.47,17.91,Digitado manual
53135,51,14,07/04/2024,1177.0,4.4,4.62,3.74,15.62,
53140,162,16,2024-04-07,4819.08,3.2,4.45,3.97,18.59,Digitado manual
53153,240,8,2024-04-07,2723.88,2.3,4.55,3.71,18.94,Revisar valor
53156,43,7,2024-04-07,2386.96,5.7,3.93,3.44,19.83,Revisar valor
53160,78,18,07/04/2024,4623.27,5.4,3.25,3.44,18.85,Digitado manual
53163,42,11,2024-04-07,4596.99,5.9,4.93,3.85,15.55,Digitado manual
53164,227,14,07/04/2024,3406.33,4.3,4.67,3.43,16.72,
53166,129,16,07/04/2024,969.17,8.4,4.77,,,Digitado manual
53168,30,4,07/04/2024,3425.54,3.8,3.11,3.13,15.78,
53172,169,5,07/04/2024,4037.05,,3.8,3.72,17.88,Revisar valor
53173,35,9,2024-04-07,2829.14,3.5,3.03,3.79,18.69,
53174,23,9,2024-04-07,4793.72,8.6,5.49,,14.84,
53179,148,17,07/04/2024,3442.92,8.6,3.77,3.95,15.88,Digitado manual
53180,44,9,2024-04-07,739.51,7.9,5.31,3.47,15.09,
53182,126,16,2024-04-07,503.07,7.2,4.64,3.79,16.15,Digitado manual
53183,127,12,2024-04-07,2339.55,,4.27,2.9,18.72,Digitado manual
53186,119,14,2024-04-07,4448.76,9.5,4.44,3.69,15.15,Revisar valor
53188,115,12,07/04/2024,2643.25,9.4,3.63,2.82,16.02,
53189,202,19,07/04/2024,1405.39,6.0,5.09,3.76,18.99,Digitado manual
53191,128,16,2024-04-07,921.85,3.5,3.2,3.28,14.6,Digitado manual
53192,113,11,2024-04-07,3219.3,6.0,3.71,4.0,17.8,
53201,116,12,2024-04-07,4836.35,7.2,4.21,3.75,,Digitado manual
53206,40,13,08/04/2024,1930.77,9.5,3.45,3.67,19.2,Revisar valor
53207,110,1,08/04/2024,2542.75,6.4,3.09,3.97,19.89,Digitado manual
53209,112,9,08/04/2024,3745.9,2.9,3.2,3.12,19.66,Digitado manual
53219,13,19,2024-04-08,2053.98,5.2,3.31,,15.8,Digitado manual
53222,32,10,2024-04-08,1416.36,4.2,3.42,2.99,15.27,Digitado manual
53226,139,8,2024-04-08,4122.98,6.6,4.18,3.91,16.29,Digitado manual
53227,19,1,2024-04-08,1970.26,6.7,4.99,3.04,17.27,
53229,241,10,2024-04-08,4885.23,9.3,5.41,3.31,17.97,Revisar valor
53235,161,14,2024-04-08,724.39,3.9,5.22,,16.11,
53238,202,5,08/04/2024,2072.51,3.7,3.92,2.86,17.78,Digitado manual
53241,97,11,08/04/2024,850.89,3.6,3.12,3.06,14.64,Digitado manual
53244,184,12,08/04/2024,4708.28,9.8,3.18,3.49,16.58,
53247,3,5,2024-04-08,1666.34,8.7,3.72,3.46,19.53,
53248,234,11,08/04/2024,2571.43,5.3,4.8,3.33,17.2,Digitado manual
53249,124,9,2024-04-08,1447.44,5.4,3.54,,,
53253,49,4,2024-04-08,1547.21,2.1,3.77,3.07,,Digitado manual
53258,155,9,2024-04-08,2188.18,7.3,3.36,3.2,18.24,
53260,207,19,2024-04-08,2515.79,6.0,4.05,3.24,15.84,Digitado manual
53264,146,4,2024-04-08,2653.17,10.0,3.53,3.15,14.49,Revisar valor
53268,153,15,2024-04-08,3161.08,8.3,4.53,3.8,19.64,Revisar valor
53276,38,1,08/04/2024,3690.21,9.9,5.21,3.98,18.4,Revisar valor
53285,187,3,08/04/2024,851.28,7.9,3.58,3.17,17.43,
53288,137,15,08/04/2024,3907.75,6.0,3.14,3.76,14.79,Digitado manual
53290,98,19,2024-04-08,1576.49,7.6,5.1,2.92,17.79,Digitado manual
53294,200,8,2024-04-08,1365.86,3.8,5.23,3.91,18.49,
53296,84,8,2024-04-08,4617.67,6.6,4.2,3.27,18.5,Revisar valor
53299,41,16,2024-04-08,2208.68,9.1,,3.84,16.11,
53300,118,4,2024-04-08,2745.57,4.6,4.35,3.67,19.82,Revisar valor
53301,131,9,08/04/2024,594.83,7.4,3.52,3.85,19.33,Revisar valor
53303,218,6,2024-04-08,3675.76,4.7,5.46,3.26,14.15,Digitado manual
53304,48,13,08/04/2024,3592.1,9.5,5.07,2.83,15.76,Digitado manual
53305,68,6,2024-04-08,2489.31,4.8,3.59,3.94,18.42,Revisar valor
53306,67,5,08/04/2024,3892.59,9.5,3.63,3.25,16.11,Revisar valor
53308,109,7,2024-04-08,2169.95,7.8,4.71,2.92,19.48,Digitado manual
53311,152,4,2024-04-08,3509.42,3.2,3.59,3.11,17.46,Digitado manual
53313,185,2,08/04/2024,462.08,8.3,3.32,3.63,15.27,Revisar valor
53317,111,1,08/04/2024,4100.54,8.9,3.22,3.15,19.18,Digitado manual
53324,199,7,08/04/2024,3723.02,9.9,5.22,,,Digitado manual
53325,63,6,2024-04-08,4174.12,8.9,4.99,3.78,14.09,Digitado manual
53329,102,20,08/04/2024,3536.0,5.6,3.67,3.97,17.59,Revisar valor
53331,58,11,2024-04-08,4425.66,4.5,3.02,3.24,18.81,Revisar valor
53335,88,4,08/04/2024,4561.34,4.9,4.39,2.9,19.19,Digitado manual
53337,4,6,08/04/2024,4248.03,6.6,3.86,3.23,14.34,
53340,195,13,2024-04-08,4111.51,5.3,3.71,2.86,17.31,Revisar valor
53342,182,13,2024-04-08,2885.83,2.7,5.33,3.78,15.34,Digitado manual
53343,47,18,08/04/2024,4715.15,5.8,4.96,3.82,15.81,Digitado manual
53344,232,1,08/04/2024,1515.34,5.6,4.76,,19.26,Revisar valor
53350,177,4,08/04/2024,569.16,2.8,5.17,3.07,18.06,
53353,196,1,08/04/2024,1180.06,6.3,5.38,3.53,19.52,Revisar valor
53357,37,13,09/04/2024,771.65,4.7,,3.62,15.42,
53359,156,2,09/04/2024,2672.64,3.1,5.43,3.92,17.88,
53360,244,18,09/04/2024,3613.35,9.2,4.53,,15.62,
53365,228,17,2024-04-09,4133.54,4.1,4.94,3.7,14.0,
53372,190,17,09/04/2024,4263.4,3.7,4.56,3.7,16.07,Revisar valor
53373,230,6,09/04/2024,2246.06,7.4,4.45,3.27,16.63,Revisar valor
53375,203,19,09/04/2024,248.31,8.3,3.5,3.21,19.41,Revisar valor
53376,181,3,2024-04-09,246.15,8.8,3.0,3.84,14.95,Revisar valor
53381,127,3,2024-04-09,371.1,2.7,3.35,2.85,17.01,Revisar valor
53386,180,9,2024-04-09,2616.98,9.0,3.42,3.84,18.62,Digitado manual
53390,8,2,2024-04-09,4247.93,5.2,4.92,3.22,18.68,Revisar valor
53398,118,1,2024-04-09,2483.02,5.2,,3.12,15.31,
53400,97,11,09/04/2024,4527.42,7.7,4.2,2.93,19.96,
53404,213,5,09/04/2024,3035.34,4.3,4.19,3.54,17.28,Revisar valor
53405,131,16,09/04/2024,1875.5,9.4,4.68,3.65,14.98,
53406,242,20,2024-04-09,4243.26,5.3,4.05,2.97,16.23,Digitado manual
53408,204,8,09/04/2024,367.66,8.8,4.18,2.87,17.33,Digitado manual
53412,66,4,2024-04-09,3633.01,2.4,4.23,3.72,15.9,Revisar valor
53413,45,5,2024-04-09,616.0,9.4,3.77,3.35,19.35,Revisar valor
53416,237,14,2024-04-09,2304.75,8.1,,2.95,17.68,Revisar valor
53417,63,4,2024-04-09,2341.72,7.2,4.09,3.89,15.64,Digitado manual
53421,222,20,09/04/2024,316.55,3.1,3.51,3.22,15.07,Digitado manual
53426,185,19,09/04/2024,1387.56,,5.32,3.72,17.85,Digitado manual
53429,64,18,09/04/2024,3336.95,8.8,3.98,2.99,17.84,Digitado manual
53432,194,13,09/04/2024,3797.98,9.2,5.23,3.98,17.52,Revisar valor
53435,245,3,2024-04-09,4219.26,5.1,4.68,3.74,18.7,Digitado manual
53441,121,7,2024-04-09,3904.87,6.4,3.74,3.33,16.51,
53446,187,13,2024-04-09,1049.26,2.5,4.54,3.99,15.5,Revisar valor
53452,110,17,2024-04-09,3909.9,4.7,4.95,3.71,14.16,Digitado manual
53456,14,11,09/04/2024,2192.28,8.4,4.37,3.43,14.49,Digitado manual
53457,50,11,09/04/2024,4604.71,5.9,4.48,3.81,16.78,
53461,135,19,09/04/2024,4837.57,7.9,4.56,3.04,19.58,
53464,12,17,2024-04-09,1805.36,8.2,4.73,3.23,18.67,
53471,73,18,09/04/2024,553.31,9.7,3.61,3.35,14.71,Digitado manual
53473,207,19,2024-04-09,2520.11,6.7,3.8,3.23,14.46,
53476,226,3,2024-04-10,2239.78,8.6,4.6,3.72,19.44,Revisar valor
53477,35,2,2024-04-10,268.48,2.1,5.38,3.38,18.65,Digitado manual
