collection_id,farm_id,route_id,collection_date,collected_liters,temperature_c,fat_pct,protein_pct,acidity
54583,230,16,04-19-2024,"4526,84","8,5","4,55","3,9","18,96"
54592,85,16,04-19-2024,"475,83","3,7","4,5","3,03","14,69"
54595,66,17,04-19-2024,"588,71","6,5",,"2,85","19,51"
54597,41,12,04-19-2024,"233,05","6,8","5,48","3,03","19,28"
54614,188,19,04-20-2024,"4730,03","2,6","5,5","3,66","18,97"
54620,142,11,04-20-2024,"1434,27","2,4","4,78","2,82","15,98"
54622,35,7,04-20-2024,"2202,75","6,3","3,88",,"14,91"
54625,12,12,04-20-2024,"1841,9","4,2","3,11","3,71","15,42"
54627,57,1,04-20-2024,"4529,32","2,1","3,45","3,18","18,92"
54628,34,8,04-20-2024,"2188,71","3,8","3,37","3,18","14,69"
54629,58,6,04-20-2024,"2129,76","3,8","3,18","3,72","16,22"
54631,91,10,04-20-2024,"4119,16","5,8","3,56","3,45","18,35"
54637,56,7,04-20-2024,"4500,23","8,3","5,44","3,11","14,22"
54638,183,17,04-20-2024,"2134,75","6,7","4,86","3,47","18,45"
54639,103,14,04-20-2024,"1733,85","9,5","3,07","3,81","14,45"
54641,108,5,04-20-2024,"1804,25",,"3,16","3,04","15,19"
54643,80,4,04-20-2024,"2499,66","5,4","3,73","3,54","18,67"
54649,87,5,04-20-2024,"4837,36","5,2","4,08","2,86","18,22"
54650,75,19,04-20-2024,"966,99","9,2","3,63","3,65","16,94"
54652,51,4,04-20-2024,"2719,69","3,3","3,15","3,94","15,06"
54654,198,14,04-20-2024,"3414,3","6,1","5,2","3,48","17,45"
54657,184,20,04-20-2024,"3116,96","5,9","3,72","3,38","15,3"
54661,38,13,04-20-2024,"4596,61","8,4","3,3","3,27","14,33"
54662,131,2,04-20-2024,"1844,67","2,6","4,19","3,15","14,57"
54665,173,8,04-20-2024,"2249,42","6,8","5,15","2,96",
54666,243,14,04-20-2024,"1395,73","7,4","3,13","3,61","17,42"
54668,185,18,04-20-2024,"2230,73",,"4,74","3,9","18,19"
54672,231,6,04-20-2024,"3274,18","4,8","3,55","3,07","15,57"
54673,201,11,04-20-2024,"3213,45","3,1","4,16","3,62","17,65"
54686,179,17,04-20-2024,"2513,11","4,1","5,23","3,77","15,26"
54687,19,20,04-20-2024,"2329,7",,"3,1","3,3","18,92"
54688,10,2,04-20-2024,"1024,86","9,5","3,62","2,92","16,0"
54690,93,8,04-21-2024,"1387,39","5,5","5,22",,"16,74"
54692,83,15,04-21-2024,"1275,5","6,1","4,71","3,11","16,71"
54697,49,18,04-21-2024,"1339,16","5,0","4,66","3,8","17,97"
54699,13,19,04-21-2024,"2341,98","4,1","4,38","3,58","19,65"
54700,91,13,04-21-2024,"1520,64","3,8","3,34",,"18,47"
54703,180,19,04-21-2024,"1044,05","9,8","3,82","2,96",
54708,109,18,04-21-2024,"3385,07","6,5","4,28","3,57","19,6"
54713,59,8,04-21-2024,"1459,6",,"4,71","3,76","19,96"
54719,148,1,04-21-2024,"4922,19",,"3,25","3,23","18,5"
54722,88,10,04-21-2024,"1252,63","4,2","5,16","2,81","17,63"
54729,215,2,04-21-2024,"1935,72","7,1","3,1","3,19","15,6"
54730,206,14,04-21-2024,"1879,4","7,6","3,45","3,98","19,95"
54732,74,12,04-21-2024,"3440,13","2,6","4,32","3,36","16,58"
54735,104,10,04-21-2024,"2081,6","8,0","5,23","3,22","15,61"
54738,80,20,04-21-2024,"4967,5","9,6","4,91","3,37","15,03"
54739,112,10,04-21-2024,"814,01","8,3","5,12","2,86","16,71"
54745,1,10,04-21-2024,"2260,4","2,2","4,12","3,94",
54746,224,4,04-21-2024,"4653,55","8,5","4,2","3,65","18,86"
54747,153,3,04-21-2024,"3930,43","5,2","5,09","3,88","19,6"
54751,23,11,04-21-2024,"669,13","5,7","3,47","3,11","16,91"
54753,116,14,04-21-2024,"1997,81","6,4","4,79","3,67","15,29"
54754,48,3,04-21-2024,"2744,75","7,1","3,84","3,85","15,73"
54755,113,14,04-21-2024,"3097,78","3,0","5,22",,"17,45"
54756,191,4,04-21-2024,"2128,68","3,1","3,76","3,9","18,19"
54757,90,11,04-21-2024,"2127,38","5,9","5,28","3,97","18,28"
54758,28,6,04-21-2024,"4075,37","2,5","4,15","3,6","19,28"
54759,20,2,04-21-2024,"2762,31","3,9","3,34","3,93","16,55"
54763,106,4,04-21-2024,"437,0","2,4","5,11","3,36","19,35"
54764,143,9,04-21-2024,"4626,45","6,4","5,2","3,14","14,61"
54767,57,9,04-21-2024,"300,6","6,7","5,17","3,3","17,53"
54771,176,11,04-21-2024,"4235,18","6,8",,"3,44","19,21"
54776,244,11,04-21-2024,"218,32","5,8","5,23","3,74","15,12"
54778,198,13,04-21-2024,"2289,33","6,2","3,94","3,04","15,36"
54780,217,2,04-21-2024,"799,08","8,6","3,36","3,77","18,97"
54781,139,5,04-21-2024,"884,37","5,2","3,16","3,73","14,76"
54783,202,10,04-22-2024,"948,87",,"4,95","2,81","15,42"
54784,157,1,04-22-2024,"3661,11","2,1","3,25","3,04","17,56"
54785,161,16,04-22-2024,"4533,57","8,3","3,09","3,18","17,3"
54804,24,5,04-22-2024,"1718,44","3,2","4,57","3,09","19,37"
54805,145,15,04-22-2024,"4480,84","8,1","4,82","2,94","14,52"
54808,23,1,04-22-2024,"3992,07","7,7","3,91","3,28","17,29"
54815,138,6,04-22-2024,"789,18","4,9","3,16","3,43","18,1"
54817,232,10,04-22-2024,"3402,43","7,6","4,22","3,98","14,24"
54818,221,10,04-22-2024,"3517,95","6,6","3,23","3,57","15,72"
54819,239,13,04-22-2024,"3420,99","7,6","5,06","3,43","17,24"
54821,86,2,04-22-2024,"4804,05","9,8","4,57","3,52","16,29"
54828,72,18,04-22-2024,"3529,78","8,6","4,08","3,23","18,93"
54832,158,15,04-22-2024,"4051,78","7,2","3,62","3,31","15,13"
54834,172,19,04-22-2024,"4483,37","9,9","3,28","2,86","16,65"
54836,77,15,04-22-2024,"4831,46","8,5","4,42","3,47","16,89"
54837,118,18,04-22-2024,"1683,28","2,3","4,91",,"15,2"
54845,197,19,04-22-2024,"3892,22","4,1","4,01","3,28","14,84"
54852,50,6,04-22-2024,"1982,02","6,3","5,45","3,03","14,32"
54854,194,3,04-22-2024,"2777,64","5,8","4,15","3,48","17,7"
54855,42,1,04-22-2024,"2982,24","7,1","5,45","2,94","18,26"
54856,36,2,04-22-2024,"2021,17","6,9","4,27","3,98","15,25"
54857,216,10,04-22-2024,"4027,75","7,4","5,35","3,45","14,39"
54858,124,14,04-22-2024,"4813,69","8,8","3,01","3,7","15,2"
54860,112,5,04-22-2024,"2846,45","9,2","3,83","3,36","16,59"
54863,70,9,04-22-2024,"942,73","9,3","3,76","3,74","19,53"
54865,85,20,04-22-2024,"4349,5",,"3,66","3,66","19,1"
54866,223,8,04-22-2024,"833,61","5,6","3,59","3,33","15,86"
54867,152,15,04-22-2024,"3183,91","7,7",,"3,06","16,65"
54869,237,17,04-22-2024,"2961,06","4,1","4,79","3,63","18,25"
54872,166,13,04-22-2024,"4043,88","9,1","4,99","3,93","14,52"
54875,29,2,04-22-2024,"4130,43","7,2","4,33","3,0","18,11"
54878,129,14,04-22-2024,"4354,04","6,9","4,61","3,94","19,47"
54884,213,1,04-22-2024,"740,75","3,6","5,18","2,9","15,95"
54887,57,2,04-22-2024,"414,99","3,1","3,19","3,72","18,56"
54890,183,3,04-22-2024,"610,01","7,1","3,16","3,45","15,77"
54893,119,10,04-22-2024,"1824,97","7,1","3,39","3,27","16,18"
54900,184,5,04-22-2024,"3710,36","4,3","3,9","2,83","14,24"
54901,192,2,04-22-2024,"348,54","5,9","5,41","3,25","19,85"
54902,228,10,04-22-2024,"1652,48","5,7","3,76","2,82","17,5"
54903,178,17,04-22-2024,"4996,67","8,1","3,33","3,16","17,57"
54904,109,15,04-22-2024,"2117,6","6,9",,"3,04","18,0"
54908,170,5,04-22-2024,"613,49",,"3,13","3,03","18,2"
54909,82,10,04-22-2024,"2228,68","8,6","3,85","3,9","15,01"
54911,40,2,04-22-2024,"323,43","6,3","3,19","3,76","18,44"
54913,238,7,04-22-2024,"1008,96","7,8","3,32","3,11","19,87"
54916,83,4,04-23-2024,"3731,82","5,4","3,68","3,82","14,53"
54917,12,15,04-23-2024,"1930,84","7,3","3,51","3,83","17,1"
54918,15,16,04-23-2024,"2030,93","9,1","4,79","3,19","15,57"
54919,198,14,04-23-2024,"4090,71",,"5,26","3,37","19,14"
54926,16,15,04-23-2024,"1927,32","8,7","4,61","2,83","18,23"
54930,113,13,04-23-2024,"2078,02",,"4,67","3,29","16,14"
54932,197,6,04-23-2024,"3736,5","9,6","4,15","3,16","14,36"
54938,134,6,04-23-2024,"2541,43","9,0","4,96","3,41","18,32"
54940,71,2,04-23-2024,"604,8","5,1","3,57","3,34","17,98"
54941,82,4,04-23-2024,"3356,02","8,4","4,33","3,56","15,2"
54943,234,1,04-23-2024,"521,93","2,4","4,09","2,84","18,68"
54944,124,5,04-23-2024,"3543,12","7,3","4,82","3,76","17,59"
54945,93,13,04-23-2024,"4300,86","4,8","4,15","3,23","17,22"
54948,209,15,04-23-2024,"4694,27","5,5","3,69",,"18,25"
54950,45,7,04-23-2024,"1426,24","6,0","4,56","3,64","16,84"
54951,128,16,04-23-2024,"1089,84","9,8","3,08","3,31","20,0"
54956,227,15,04-23-2024,"3046,97","8,3","3,06","3,49","15,5"
54960,170,12,04-23-2024,"4114,81","6,1","5,04","3,0","19,3"
54961,217,5,04-23-2024,"2146,71","5,3","4,49","3,89","16,59"
54964,223,1,04-23-2024,"3198,7","7,1","4,08","3,89","19,69"
54968,136,14,04-23-2024,"3000,02","2,7","3,19","3,16","16,33"
54969,125,5,04-23-2024,"3448,7","7,0","5,17","2,99","16,07"
54971,88,16,04-23-2024,"4310,78","4,9","3,37","3,61",
54975,182,7,04-23-2024,"406,05","4,8","3,39",,"17,2"
54982,126,8,04-23-2024,"3587,73","6,1","3,18","3,62","17,68"
54983,19,15,04-23-2024,"1083,59","7,1","4,78","3,96","17,18"
54986,49,10,04-23-2024,"3171,91","7,0","4,79","2,88","18,3"
54987,151,9,04-23-2024,"4415,5","4,9","3,55","2,81","14,63"
54988,67,20,04-23-2024,"3080,25","3,4","3,36","3,4","19,59"
54989,121,1,04-23-2024,"3826,52",,,"3,88","16,85"
54990,131,1,04-23-2024,"4864,51","6,7","3,86","3,45","17,08"
55000,226,20,04-23-2024,"2760,44","9,8","3,54","3,88","18,11"
55005,180,16,04-23-2024,"2830,77","5,4","4,64","3,42","17,81"
55006,77,1,04-23-2024,"1490,3","8,0","4,63","3,4","14,66"
55007,48,20,04-23-2024,"1485,18",,"5,02","3,92","15,12"
55009,24,11,04-23-2024,"4025,98","2,5","3,47","2,96","14,26"
55012,191,3,04-23-2024,"2878,06","7,7","4,36","2,84","17,27"
55017,53,3,04-23-2024,"478,5","8,0","4,72","3,7","17,75"
55022,177,19,04-23-2024,"729,28","4,2","5,26","3,91","18,68"
55027,133,13,04-23-2024,"-2310,77","4,1","3,04","3,08","16,57"
55032,204,3,04-23-2024,"1798,03","5,2","5,14","3,88","14,08"
55033,74,5,04-23-2024,"2732,18","3,7","5,27","3,72","14,42"
55048,81,5,04-23-2024,"2885,73",,"5,4",,"15,55"
55049,179,11,04-23-2024,"4817,64","9,1","4,51","2,85","19,64"
55051,163,4,04-23-2024,"4912,02","2,8","3,6","2,95","14,16"
55054,200,1,04-23-2024,"489,21","5,1","4,84","3,63","14,63"
55064,27,10,04-24-2024,"4194,93","6,0","5,13","3,29","14,39"
55065,4,9,04-24-2024,"2375,87","3,6","4,44","4,0","14,94"
55066,58,16,04-24-2024,"4123,13","4,8","4,41","3,72","14,38"
55081,28,18,04-24-2024,"737,49","8,0","3,23","3,43","17,18"
55082,54,15,04-24-2024,"1365,38","3,4","3,87","3,9","15,19"
55085,61,5,04-24-2024,"2246,89","8,2","3,87","3,43","15,93"
55087,164,17,04-24-2024,"1363,73","3,7","3,02","2,86","18,12"
55088,128,20,04-24-2024,"2301,42","9,9","3,37","3,51","14,27"
55090,77,2,04-24-2024,"4870,89","7,0","4,09","3,56","18,07"
55092,24,2,04-24-2024,"1185,97","3,6","4,91","2,95","18,85"
55095,67,14,04-24-2024,"4433,17","9,7","5,04","3,07","18,49"
55097,133,3,04-24-2024,"2705,94","9,7","3,95","2,9","15,12"
55100,74,11,04-24-2024,"663,54","6,9","4,66","3,51","15,55"
55109,212,11,04-24-2024,"577,34","4,1","4,53","3,71","19,02"
55110,80,12,04-24-2024,"1124,99","9,4","4,06","3,65","14,91"
55114,39,13,04-24-2024,"4998,45","4,6","4,52","3,48",
55115,84,1,04-24-2024,"1403,92","6,3","4,66","3,18","15,1"
55116,207,4,04-24-2024,"4388,43",,"3,21","3,57","15,15"
55118,15,13,04-24-2024,"2531,82","8,2","4,26","3,07","18,85"
55124,76,5,04-24-2024,"872,59","6,7",,"2,82","15,74"
55128,63,14,04-24-2024,"1025,98","9,1","3,39","3,92","15,0"
55129,97,17,04-24-2024,"1390,98","5,8","4,72","3,35","18,4"
55130,156,5,04-24-2024,"1143,11","8,5","5,41","3,72","17,58"
55131,200,11,04-24-2024,"1037,46","4,0","4,95",,"14,17"
55141,189,13,04-24-2024,"425,75","4,9","4,34",,"15,3"
55144,155,1,04-24-2024,"1156,36","6,7","3,43","3,0","14,47"
55146,124,7,04-24-2024,"2146,87","3,8","3,22","3,99","18,27"
55147,71,13,04-24-2024,"4494,55","4,5","4,92","3,7","19,98"
55149,23,10,04-24-2024,"4309,32","5,3","4,87","3,18","18,07"
55150,107,7,04-24-2024,"1337,64","5,1","4,15","3,5","15,4"
55155,59,12,04-24-2024,"4535,18","7,7","4,02","3,67","17,45"
55158,239,17,04-24-2024,"4803,12",,"4,84","3,54","17,03"
55166,163,11,04-24-2024,"2796,04","2,9","3,91","3,14","14,77"
55167,100,1,04-24-2024,"3173,54","6,5","4,68","3,96","19,83"
55168,203,17,04-24-2024,"2907,67","2,8","4,02","3,07","19,03"
55173,222,17,04-24-2024,"2439,1","9,6","3,74","2,92",
55174,188,3,04-24-2024,"284,85","4,9","4,7","3,15","18,78"
55177,2,9,04-24-2024,"3446,97",,"3,71","2,93","19,23"
55180,56,9,04-24-2024,"4073,03","7,6","4,14","2,94","14,4"
55181,127,14,04-24-2024,"2290,36","2,9","4,99","3,47",
55183,206,17,04-24-2024,"944,95","5,4","4,29","3,13","14,92"
55186,228,10,04-24-2024,"3768,32","5,0","4,23","3,26","19,1"
55188,43,5,04-24-2024,"1687,59","5,7","4,64","3,29","18,09"
55190,82,9,04-24-2024,"3756,69","7,2","3,36","3,52","19,94"
55193,36,11,04-24-2024,"387,06","9,7","4,53","3,32","17,2"
55196,244,8,04-24-2024,"956,5","3,8","3,91","3,25","14,31"
55198,87,11,04-24-2024,"564,36","7,8","3,73","3,37","16,27"
55202,83,9,04-24-2024,"4998,25","5,4","4,32","2,9","16,92"
55207,142,9,04-25-2024,"4101,25","8,6","4,14","3,52","17,49"
55210,165,1,04-25-2024,"3236,64","5,0","4,42","3,03","16,02"
55214,99,6,04-25-2024,"4034,15",,"3,35","3,02","15,5"
55219,23,20,04-25-2024,"1406,02","5,1","3,35","3,56","15,16"
55221,209,16,04-25-2024,"1003,66","6,1","3,29","3,0","19,6"
55227,59,15,04-25-2024,"1451,51","9,8","4,02","3,47","15,55"
55229,57,3,04-25-2024,"1561,37","7,9","3,28","3,5","14,84"
55232,136,14,04-25-2024,"1188,28","8,0","4,45","3,06","15,31"
55235,48,1,04-25-2024,"3091,65","4,8","3,42","2,88","18,76"
55236,167,17,04-25-2024,"4936,59","9,8","4,41","3,95",
55237,36,14,04-25-2024,"1446,5","8,7","5,02","3,17","17,42"
55238,242,10,04-25-2024,"3861,72","7,8","4,24","3,72","19,91"
55241,186,7,04-25-2024,"2792,88",,"5,2","2,98","19,11"
55244,67,16,04-25-2024,"1595,14","4,7","5,46","3,99","16,2"
55246,7,12,04-25-2024,"1274,4",,"3,76","3,92","19,17"
55247,190,8,04-25-2024,"4648,05","4,9","4,6","3,8","17,36"
55250,162,20,04-25-2024,"971,9","8,9","3,53","3,81","17,72"
55254,183,13,04-25-2024,"-948,69","2,4","3,38","3,2","15,45"
55255,61,7,04-25-2024,"1724,48","9,2","4,66","3,83","19,18"
55257,199,3,04-25-2024,"223,11","5,9","3,03","3,69","19,55"
55263,163,2,04-25-2024,"1123,32","2,0","3,72","3,72","18,28"
55264,26,18,04-25-2024,"1252,74","2,6","3,8","3,42","16,39"
55265,153,7,04-25-2024,"3926,27","7,5","3,66","3,34","15,89"
55268,221,2,04-25-2024,"3420,74","3,0",,"3,3","15,56"
55273,124,9,04-25-2024,"960,0","5,3","4,98","3,95","14,97"
55274,154,2,04-25-2024,"1762,53","7,6","4,84","3,98","17,87"
55278,198,16,04-25-2024,"3914,58","6,3","3,54","2,9","16,77"
55283,75,18,04-25-2024,"822,66","9,2",,"3,05","19,06"
55287,133,19,04-25-2024,"232,7",,"3,04",,"15,77"
55289,81,14,04-25-2024,"3272,96","5,8","5,3","2,89","14,22"
55290,80,11,04-25-2024,"4431,15","3,6","5,42","3,71","14,07"
55292,151,10,04-25-2024,"2813,0","2,7","3,17","3,47","19,02"
55295,222,4,04-25-2024,"4896,5","3,0","3,36","2,94","19,26"
55300,17,15,04-25-2024,"3925,12","7,2","4,08","3,24","14,29"
55306,14,5,04-25-2024,"988,88","5,7","3,92","3,29","15,42"
55308,118,8,04-25-2024,"4279,5","8,1","4,63","3,84","18,4"
55318,234,1,04-25-2024,"1480,85","9,5","5,32","3,01","14,85"
55319,155,4,04-25-2024,"3988,1","8,5","3,22","3,1","16,43"
55320,141,6,04-25-2024,"2428,49","3,3","3,16","3,98","19,68"
55326,229,15,04-25-2024,"1710,32","4,4","5,11","3,13","14,97"
55327,64,10,04-25-2024,"4681,42","4,5","3,64","3,38","15,05"
55335,215,14,04-25-2024,"1502,72","9,0","3,65","2,99","17,63"
55337,119,10,04-25-2024,"4684,83","2,0","4,08","3,88","16,36"
55338,148,19,04-25-2024,"1278,66","7,3","4,18","3,18","14,14"
55341,174,1,04-25-2024,"2638,87","6,3","5,37","3,99",
55342,137,8,04-25-2024,"3961,61","7,2","3,4","3,18","18,47"
55343,116,9,04-25-2024,"324,49","3,6","3,57","2,91","16,25"
55347,16,10,04-25-2024,"1687,88",,"3,18","3,5",
55349,21,9,04-25-2024,"1095,53","9,3","4,29","3,59","15,12"
55352,207,14,04-25-2024,"3486,47","7,6","3,81","2,89","17,48"
55358,122,17,04-26-2024,"3902,29","3,2","3,89","3,56","17,7"
55360,127,8,04-26-2024,"3677,35","5,4","4,42","2,97","14,68"
55361,31,19,04-26-2024,"3155,87","2,1","3,44","3,32","17,14"
55362,187,2,04-26-2024,"1555,84","5,4","4,77",,"18,96"
55363,100,7,04-26-2024,"2316,01","4,9","5,44","3,21","14,75"
55367,219,4,04-26-2024,"2996,22","6,3","3,6","3,47","14,93"
55368,161,12,04-26-2024,"4457,42","6,4","4,33","3,52","16,98"
55370,102,17,04-26-2024,"4020,37","3,8","3,02","3,22","19,8"
55372,226,2,04-26-2024,"1410,18","5,1","5,35","2,88","14,45"
55374,24,6,04-26-2024,"2178,7","5,5","5,35","2,92","16,53"
55375,191,19,04-26-2024,"2788,64","6,9",,"3,43","14,06"
55378,165,13,04-26-2024,"1967,52","7,5","5,37","3,68","16,79"
55381,205,6,04-26-2024,"4434,81","9,2","3,36","3,7",
55386,123,1,04-26-2024,"3927,54","7,3",,"3,89","16,28"
55387,229,16,04-26-2024,"1108,42","2,8","5,32","3,6","17,61"
55391,174,18,04-26-2024,"779,98","9,6","5,04","3,94","15,97"
55392,166,2,04-26-2024,"4336,86","3,0","3,41","3,54","17,25"
55393,55,3,04-26-2024,"1219,11","8,0","3,78","4,0","14,63"
55399,156,10,04-26-2024,"3699,55","5,8",,"3,47","16,1"
55404,139,14,04-26-2024,"2351,22","5,9","3,11","3,67","18,76"
55408,128,3,04-26-2024,"4625,03","2,5","3,08","3,16","16,7"
55409,109,2,04-26-2024,"3982,69","7,2","5,22","3,45","16,71"
55411,227,14,04-26-2024,"1315,85","3,8","5,13","3,76","15,42"
55413,48,9,04-26-2024,"2035,35","8,7","3,99","3,16","19,6"
55414,23,18,04-26-2024,"4071,25","7,8","5,05","2,83","16,39"
55418,120,15,04-26-2024,"3481,45","4,4","3,53","2,95","16,49"
55422,195,14,04-26-2024,"1730,3",,"4,47","3,81","19,68"
55427,215,17,04-26-2024,"2123,04","5,4","3,63","3,95","17,58"
55429,194,16,04-26-2024,"1331,66","6,8","5,06","2,8","16,69"
55432,185,17,04-26-2024,"1126,53","8,9","4,15","3,86","17,46"
55433,14,7,04-26-2024,"4167,34","9,0","4,75","3,46","14,44"
55436,244,5,04-26-2024,"4985,57","8,4","4,39","3,11","17,39"
55437,234,4,04-26-2024,"4724,2","4,4","3,15","3,61","17,73"
55438,173,20,04-26-2024,"3013,81","9,0","4,23","3,47","14,04"
55442,91,15,04-26-2024,"1378,25","7,1","3,48","2,95","14,37"
55447,238,6,04-26-2024,"3561,91","3,9","5,18","3,9","14,05"
55450,4,20,04-26-2024,"4597,5","8,7","3,43","2,92","16,16"
55464,41,15,04-26-2024,"1360,8","7,2","4,43","2,99","19,8"
55471,107,10,04-26-2024,"1223,35","8,5","4,92","3,58","19,65"
55473,193,11,04-26-2024,"1223,88","8,6","3,76","3,57","15,21"
55478,66,4,04-26-2024,"3998,29","5,1","4,96","3,23","18,56"
55482,56,19,04-26-2024,"1072,56","7,4","4,06","3,6","14,71"
55485,8,5,04-26-2024,"2684,39","5,7","5,44","3,5","15,22"
55487,168,18,04-26-2024,"2319,54","8,4","4,82","2,96","14,02"
55492,200,1,04-26-2024,"4223,73","5,5","5,07","3,18","18,24"
55500,161,10,04-27-2024,"4089,09","9,8","3,35","3,19","19,6"
55507,53,4,04-27-2024,"4166,63","2,0","4,87","3,12","17,32"
55510,210,4,04-27-2024,"2178,25","3,9","4,97","3,66","14,81"
55511,7,13,04-27-2024,"644,09","7,0","5,48","3,69","14,56"
55516,10,17,04-27-2024,"4191,75","7,2","4,69","3,49","15,98"
55520,163,18,04-27-2024,"4885,74","7,0","3,41","3,47","14,92"
55522,239,14,04-27-2024,"1496,34","7,7","3,99","3,27","18,98"
55527,178,12,04-27-2024,"1454,78","8,5","4,36","3,66","16,74"
55528,124,18,04-27-2024,"1198,99",,"3,65","3,04","17,56"
55529,58,13,04-27-2024,"1206,93","9,1","4,17","3,26","14,98"
55532,130,8,04-27-2024,"4769,56","3,1","3,55","3,7","18,34"
55534,216,8,04-27-2024,"3874,69","2,3","4,77","2,83","15,47"
55535,186,1,04-27-2024,"2766,82","3,9","4,7","3,34","18,48"
55539,25,14,04-27-2024,"4754,8","6,8","3,82","3,7","14,33"
55541,193,7,04-27-2024,"2808,63","7,8","5,21","3,73",
55542,17,1,04-27-2024,"443,29","6,5","4,44","3,21","15,97"
55543,57,16,04-27-2024,"3556,85","2,5","3,72","3,0","17,27"
55544,211,13,04-27-2024,"4920,0","7,0","3,9","3,15","17,33"
55554,117,1,04-27-2024,"878,37","2,6","4,91","3,16","15,22"
55562,101,2,04-27-2024,"2294,85","4,0","5,45","3,08","19,71"
55564,171,11,04-27-2024,"2817,09","7,7","4,26","3,05","14,91"
55573,154,7,04-27-2024,"609,95","8,4","4,72","3,6","19,16"
55578,5,7,04-27-2024,"3537,39","3,6","3,97","3,07","15,1"
55580,176,17,04-27-2024,"473,69","8,3","4,39","3,79",
55582,166,19,04-27-2024,"4005,92","2,3",,"3,74","15,17"
55583,142,11,04-27-2024,"3844,69","8,2","3,31","3,0","14,99"
55585,245,10,04-27-2024,"4079,15","5,2","4,7","3,83","17,04"
55586,84,1,04-27-2024,"2234,86","2,7","3,03","3,46","14,99"
55591,147,2,04-27-2024,"2642,35",,"5,11","3,83","17,77"
55592,122,19,04-27-2024,"1212,09","4,1","3,81","3,14","19,91"
55594,194,18,04-27-2024,"3252,49","8,5",,"3,76","18,12"
55597,103,10,04-28-2024,"3026,46","3,0","4,16","3,21","17,04"
55598,206,18,04-28-2024,"3769,25","6,8",,"3,31","16,2"
55602,88,5,04-28-2024,"394,63","5,5","4,33","3,98","16,45"
55603,133,6,04-28-2024,"2812,42","9,5","4,93","3,53","16,5"
55611,143,15,04-28-2024,"4801,93","3,2","4,89","2,85","19,15"
55613,75,15,04-28-2024,"4552,53","9,4","3,64","3,44","17,21"
55614,138,9,04-28-2024,"4456,05","5,0","3,09",,"14,49"
55619,211,9,04-28-2024,"4620,31","6,8","5,13","3,5",
55623,10,12,04-28-2024,"4921,32","7,6","5,12","2,97","18,02"
55624,177,9,04-28-2024,"-1552,82","5,7","4,16","3,76","14,71"
55626,235,3,04-28-2024,"318,67","5,2","5,17","2,91","15,7"
55627,89,8,04-28-2024,"2838,8","6,6","3,83","3,03","19,5"
55628,214,18,04-28-2024,"2722,81","7,8","5,28","3,41","17,84"
55632,126,14,04-28-2024,"3788,98","7,7","4,89",,"14,8"
55637,62,3,04-28-2024,"440,18","3,5","4,78","3,08","16,84"
55638,156,7,04-28-2024,"3637,57","8,3","3,27","2,83","17,04"
55639,76,1,04-28-2024,"945,89","5,1","3,43","3,69","17,05"
55640,154,1,04-28-2024,"953,64","7,6","4,98","3,26","16,52"
55643,71,19,04-28-2024,"2133,4","4,4",,"3,67","17,26"
55644,165,19,04-28-2024,"1225,78","6,3","4,78","2,89","15,28"
55647,114,15,04-28-2024,"2420,13","2,7","3,12","2,92","19,77"
55648,176,2,04-28-2024,"3275,85",,"3,18","3,13","19,38"
55653,95,14,04-28-2024,"409,11","9,5","3,16","3,08","16,18"
55654,109,2,04-28-2024,"3289,31","5,4","4,94","2,98","16,74"
55658,118,3,04-28-2024,"201,51","3,7","3,35","3,43","16,4"
55659,168,10,04-28-2024,"3349,73","9,9","5,24","3,12","14,03"
55665,172,17,04-28-2024,"3866,32","8,8","5,4","2,86","15,98"
55670,66,17,04-28-2024,"3460,53","2,6","3,78","3,46","14,84"
55671,194,7,04-28-2024,"4841,09","3,9","3,01","3,39","18,98"
55679,145,13,04-28-2024,"1697,2","4,7","4,64","3,2","14,45"
55685,213,16,04-29-2024,"4962,24","5,5","3,13","2,94","16,61"
55686,232,9,04-29-2024,"3907,04","2,0","3,01","3,31","15,31"
55688,116,5,04-29-2024,"4254,64","9,9","3,68","3,43","14,01"
55689,200,8,04-29-2024,"3541,33","3,1","3,06","3,54",
55690,222,5,04-29-2024,"2571,01","4,0","4,46","3,44","18,4"
55691,54,16,04-29-2024,"2993,5","9,5","4,28","3,87","17,1"
55695,8,13,04-29-2024,"4648,05","6,3","3,79","3,68","15,86"
55697,190,1,04-29-2024,"3249,3","2,0","3,66","3,9","17,22"
55698,105,20,04-29-2024,"1503,1","9,5","5,05","3,43",
55702,149,20,04-29-2024,"2477,4","9,2","4,44","3,37","18,65"
55703,74,8,04-29-2024,"2704,13","6,9","4,25","3,45","14,57"
55704,242,13,04-29-2024,"845,43","9,0","4,37","2,98","18,18"
